"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1005SUN0440","LAKE SUNNYSIDE",2012,2012-07-15,2012-07-23,2,"1005SUN0440_C",43.3753,-73.6397
"1005SUN0440","LAKE SUNNYSIDE",2013,2013-06-29,2013-06-29,1,"1005SUN0440_C",43.3753,-73.6397
"1006GEO0367","LAKE GEORGE",2021,2021-11-08,2021-11-11,3,"1006GEO0367_BB_04, 1006GEO0367_DI_02",43.6539,-73.4988
"1006GEO0367","LAKE GEORGE",2022,2022-10-26,2022-10-26,1,"1006GEO0367_C",43.6539,-73.4988
"1006GEO0367","LAKE GEORGE",2020,2020-11-07,2020-11-15,2,"1006GEO0367_HB_03",43.6539,-73.4988
"1101BAL1090","BALLSTON LAKE",2013,2013-07-07,2013-07-21,2,"1101BAL1090_MAIN, 1101BAL1090_SEC",42.9388,-73.8578
"1101BAL1090","BALLSTON LAKE",2017,2017-07-17,2017-07-17,1,"1101BAL1090_E",42.9388,-73.8578
"1101MOR0101","MOREAU LAKE",2018,2018-09-19,2018-09-19,1,"1101MOR0101_C",43.2313,-73.7119
"1101ROU1089","ROUND LAKE",2017,2017-07-20,2017-10-22,3,"1101ROU1089_BL, 1101ROU1089_C",42.934,-73.7829
"1101SAR0027","SARATOGA LAKE",2013,2013-09-11,2013-09-11,1,"1101SAR0027_C",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2015,2015-07-16,2015-07-16,1,"1101SAR0027_SE",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2022,2022-07-16,2022-07-16,1,"1101SAR0027_C",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2018,2018-09-26,2018-10-10,3,"1101SAR0027_C, 1101SAR0027_LAUNCH",43.0167,-73.7415
"1102DEA1122A","DEAD LAKE",2018,2018-10-14,2018-10-14,1,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2019,2019-10-12,2019-10-12,1,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2022,2022-08-30,2022-08-30,1,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2020,2020-04-05,2020-11-20,3,"1102DEA1122A_C",43.0981,-73.3789
"1102TAC1129","TACONIC LAKE",2014,2014-08-31,2014-08-31,1,"1102TAC1129_C",42.7355,-73.4127
"1102TOM1095","TOMHANNOCK RESERVOIR",2013,2013-10-05,2013-10-22,2,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2017,2017-11-04,2017-11-04,1,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2021,2021-10-09,2021-10-09,1,"1102TOM1095_C",42.8574,-73.5682
"1103COS0079","COSSAYUNA LAKE",2014,2014-10-08,2014-10-08,1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2017,2017-10-06,2017-10-06,1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2020,2020-09-16,2020-09-16,1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2013,2013-09-03,2013-10-09,4,"1103COS0079_C",43.2006,-73.4234
"1103HED0089","HEDGES LAKE",2020,2020-10-19,2020-10-19,1,"1103HED0089_C",43.1074,-73.3829
"1103SUM0080","SUMMIT LAKE",2016,2016-11-15,2016-11-15,1,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2019,2019-10-25,2019-10-25,1,"1103SUM0080_C",43.2102,-73.4632
"1104FRI0365","FRIENDS LAKE",2021,2021-09-11,2021-09-11,1,"1104FRI0365_C",43.6259,-73.844
"1104IND0597","INDIAN LAKE",2020,2020-10-25,2020-10-25,1,"1104IND0597_C",43.6857,-74.3299
"1104LOO0367","LOON LAKE",2021,2021-10-28,2021-10-28,1,"1104LOO0367_C",43.6802,-73.8603
"1201ECA0697","EAST CAROGA LAKE",2015,2015-10-26,2015-10-26,1,"1201ECA0697_C",43.1278,-74.48
"1201MAR0570","MARIAVILLE LAKE",2017,2017-06-18,2017-10-18,2,"1201MAR0570_NW",42.8337,-74.1119
"1201PLE0745","PLEASANT LAKE",2016,2016-07-06,2016-07-06,1,"1201PLE0745_C",43.1884,-74.5998
"1201UWB0525","IROQUOIS LAKE",2020,2020-10-08,2020-10-15,2,"1201UWB0525_N",42.8,-73.9123
"1202MAL0615A","MALLET POND",2015,2015-08-04,2015-08-04,1,"1202MAL0615A_C",42.5869,-74.5206
"1202WAR0609","WARNERS LAKE",2015,2015-07-07,2015-07-07,1,"1202WAR0609_C",42.6251,-74.0791
"1202WAR0609","WARNERS LAKE",2016,2016-06-19,2016-06-22,2,"1202WAR0609_C",42.6251,-74.0791
"13-ESOP-7.5","LOWER ESOPUS CREEK",2017,2017-09-28,2017-09-28,1,"13-ESOP-7.5",41.99525,-73.99758
"13-ROND-0.1","RONDOUT CREEK",2016,2016-09-26,2016-09-26,1,"13-ROND-0.1",41.88506,-74.02997
"13-WALK-11.6","WALLKILL RIVER",2015,2015-06-08,2015-06-08,1,"13-WALK-11.6",41.74387,-74.09345
"13-WALK-11.6","WALLKILL RIVER",2016,2016-08-24,2016-08-24,1,"13-WALK-11.6",41.74387,-74.09345
"13-WALK-2.1","WALLKILL RIVER",2022,2022-10-01,2022-10-01,1,"13-WALK-2.1",41.8253,-74.0472
"1301ALC0185","ALCOVE RESERVOIR",2022,2022-11-01,2022-11-01,1,"1301ALC0185_C",42.47783,-73.93925
"1301ALC0185","ALCOVE RESERVOIR",2018,2018-10-11,2018-10-11,1,"1301ALC0185_C",42.47783,-73.93925
"1301BAR0181","BARGER POND",2016,2016-08-05,2016-08-05,1,"1301BAR0181_BEACH",41.3595,-73.8127
"1301BAR0181","BARGER POND",2019,2019-06-01,2019-10-14,5,"1301BAR0181_C",41.3595,-73.8127
"1301BAR0181","BARGER POND",2021,2021-06-13,2021-06-26,2,"1301BAR0181_C",41.3595,-73.8127
"1301BOY0159A","LAKE BOYCE",2015,2015-07-14,2015-07-14,1,"1301BOY0159A_C",41.2475,-74.0034
"1301BRO0193A","BROOKS LAKE",2017,2017-09-07,2017-09-07,1,"1301BRO0193A_C",41.3303,-73.9947
"1301BUC0303","BUCKINGHAM LAKE",2012,2012-07-14,2012-07-28,2,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2014,2014-07-13,2014-07-13,1,"1301BUC0303_C",42.6635,-73.8071
"1301BUC0303","BUCKINGHAM LAKE",2013,2013-06-15,2013-07-27,3,"1301BUC0303_C",42.6635,-73.8071
"1301BUR0386C","BURDEN THIRD LAKE",2013,2013-09-29,2013-09-29,1,"1301BUR0386C_C",42.5947,-73.5614
"1301BUR0386C","BURDEN THIRD LAKE",2017,2017-06-13,2017-06-13,1,"1301BUR0386C_C",42.5947,-73.5614
"1301CHO0437","CHODIKEE LAKE",2020,2020-06-28,2020-06-28,1,"1301CHO0437_C",41.7727,-73.9838
"1301CHO0437","CHODIKEE LAKE",2015,2015-06-22,2015-06-22,1,"1301CHO0437_C",41.7727,-73.9838
"1301HAM0297","HAMPTON MANOR POND",2017,2017-10-03,2017-10-03,1,"1301HAM0297_C",42.617,-73.7264
"1301HAR1036","HARLEM MEER",2014,2014-09-17,2014-10-03,2,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2015,2015-08-20,2015-10-21,3,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2016,2016-07-20,2016-10-19,3,"1301HAR1036_C, 1301HAR1036_NW, 1301HAR1036_S",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2018,2018-06-11,2018-06-11,1,"1301HAR1036_NE",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2019,2019-06-24,2019-06-24,1,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2020,2020-05-29,2020-07-17,4,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2017,2017-10-16,2017-10-23,2,"1301HAR1036_NE, 1301HAR1036_NW",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2022,2022-09-19,2022-09-19,1,"1301HAR1036_C",40.7961,-73.9512
"1301HAR1036","HARLEM MEER",2021,2021-06-14,2021-06-14,1,"1301HAR1036_C",40.7961,-73.9512
"1301IND0167","INDIAN LAKE",2018,2018-06-23,2018-06-23,1,"1301IND0167_C",41.3731,-73.8877
"1301LAW0207","LAWSON LAKE",2013,2013-08-20,2013-08-20,1,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2015,2015-07-21,2015-07-21,1,"1301LAW0207_SSW",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2016,2016-09-30,2016-09-30,1,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2022,2022-08-03,2022-08-03,1,"1301LAW0207_C",42.5391,-73.9599
"1301LAW0207","LAWSON LAKE",2014,2014-10-02,2014-10-02,1,"1301LAW0207_SW",42.5391,-73.9599
"1301LON0428","LONG POND",2022,2022-09-11,2022-09-11,1,"1301LON0428_OPRBEACH",42.7921,-73.4387
"1301MOH0179","LAKE MOHEGAN",2013,2013-09-15,2013-09-15,1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2014,2014-09-16,2014-10-14,3,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2017,2017-07-25,2017-07-25,1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2012,2012-09-23,2012-09-23,1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2019,2019-06-09,2019-06-09,1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2020,2020-06-13,2020-06-13,1,"1301MOH0179_BEACH_1",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2021,2021-09-06,2021-09-21,2,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2018,2018-08-08,2018-08-08,1,"1301MOH0179_C",41.314,-73.8488
"1301MOH0179","LAKE MOHEGAN",2022,2022-06-19,2022-07-05,2,"1301MOH0179_BEACH_1, 1301MOH0179_C",41.314,-73.8488
"1301MORXXX1","MORNINGSIDE POND",2018,2018-06-18,2018-10-16,2,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2019,2019-06-25,2019-06-25,1,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2021,2021-10-20,2021-10-30,2,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2017,2017-06-21,2017-06-21,1,"1301MORXXX1_C",40.80376,-73.95894
"1301MORXXX1","MORNINGSIDE POND",2022,2022-04-11,2022-06-17,2,"1301MORXXX1_C",40.80376,-73.95894
"1301OLA0963","OLANA POND",2014,2014-08-05,2014-08-05,1,"1301OLA0963_C",42.2118,-73.8314
"1301ORA0340","ORANGE LAKE",2013,2013-09-08,2013-09-08,1,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2014,2014-06-06,2014-07-17,3,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2017,2017-05-24,2017-12-03,3,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2018,2018-06-06,2018-08-01,2,"1301ORA0340_C, 1301ORA0340_SSE",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2020,2020-09-11,2020-09-11,1,"1301ORA0340_C",41.5488,-74.1037
"1301ORA0340","ORANGE LAKE",2015,2015-05-29,2015-05-29,1,"1301ORA0340_SSE",41.5488,-74.1037
"1301OSC0175","OSCAWANA LAKE",2021,2021-07-14,2021-12-01,2,"1301OSC0175_BEACH_3, 1301OSC0175_C",41.396,-73.8488
"1301PEE0171","LAKE PEEKSKILL",2014,2014-10-21,2014-10-21,1,"1301PEE0171_C",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2018,2018-06-30,2018-08-03,2,"1301PEE0171_BEACH_1",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2021,2021-10-03,2021-10-03,1,"1301PEE0171_C",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2022,2022-06-26,2022-06-26,1,"1301PEE0171_BEACH_2",41.3395,-73.8828
"1301PEE0171","LAKE PEEKSKILL",2012,2012-10-10,2012-10-10,1,"1301PEE0171_C",41.3395,-73.8828
"1301ROA0183B","ROARING BROOK LAKE",2012,2012-07-30,2012-07-30,1,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2016,2016-06-26,2016-06-26,1,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2017,2017-06-04,2017-06-04,1,"1301ROA0183B_NSPUR",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2018,2018-05-20,2018-05-20,1,"1301ROA0183B_N",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2015,2015-06-07,2015-07-06,2,"1301ROA0183B_BEACH_3, 1301ROA0183B_NSPUR",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2020,2020-05-22,2020-06-12,3,"1301ROA0183B_BEACH_1, 1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2021,2021-11-05,2021-11-05,1,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2022,2022-05-21,2022-10-22,3,"1301ROA0183B_C",41.4388,-73.8075
"1301ROA0183B","ROARING BROOK LAKE",2019,2019-05-30,2019-05-30,1,"1301ROA0183B_C",41.4388,-73.8075
"1301SIL0184C","SILVER MINE LAKE",2020,2020-10-24,2020-10-24,1,"1301SIL0184C_C",41.2904,-74.0549
"1301SLE6666","SLEEPY HOLLOW LAKE",2018,2018-08-22,2018-10-24,2,"1301SLE6666_C",42.2944,-73.8069
"1301SLE6666","SLEEPY HOLLOW LAKE",2013,2013-06-18,2013-06-18,1,"1301SLE6666_C",42.2944,-73.8069
"1301SNY0377","SNYDERS LAKE",2012,2012-10-02,2012-10-17,2,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2014,2014-07-24,2014-07-24,1,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2020,2020-11-10,2020-11-10,1,"1301SNY0377_C",42.6631,-73.6347
"1301SNY0377","SNYDERS LAKE",2017,2017-11-14,2017-11-14,1,"1301SNY0377_C",42.6631,-73.6347
"1301TAR0015A","TARRYTOWN RESERVOIR",2013,2013-10-17,2013-10-17,1,"1301TAR0015A_C",41.0824,-73.842
"1301THE1029","THE LAKE IN CENTRAL PARK",2013,2013-07-30,2013-07-30,1,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2015,2015-06-03,2015-09-30,7,"1301THE1029_BET, 1301THE1029_BHD, 1301THE1029_C, 1301THE1029_HER",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2016,2016-11-27,2016-11-27,1,"1301THE1029_LP",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2017,2017-06-06,2017-11-07,3,"1301THE1029_BET, 1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2014,2014-08-14,2014-08-14,1,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2020,2020-10-02,2020-10-14,2,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2021,2021-08-02,2021-10-25,3,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2022,2022-05-26,2022-10-20,7,"1301THE1029_C",40.7765,-73.9726
"1301THE1029","THE LAKE IN CENTRAL PARK",2019,2019-05-20,2019-06-10,4,"1301THE1029_C",40.7765,-73.9726
"1301TIV0309","TIVOLI LAKE",2022,2022-09-01,2022-09-15,2,"1301TIV0309_C",42.6703,-73.7615
"1301UWB0420B","FALL KILL POND",2016,2016-10-25,2016-10-25,1,"1301UWB0420B_C",41.7412,-73.8974
"1301UWB1031","TURTLE POND",2021,2021-09-24,2021-09-24,1,"1301UWB1031_C",40.7793,-73.9674
"1301WAS0302","WASHINGTON PARK POND",2013,2013-10-21,2013-10-21,1,"1301WAS0302_C",42.6571,-73.7733
"1301WAS0302","WASHINGTON PARK POND",2018,2018-06-26,2018-06-26,1,"1301WAS0302_C",42.6571,-73.7733
"1302BAR0071","BARRETT POND",2018,2018-07-28,2018-07-28,1,"1302BAR0071_C",41.4344,-73.7406
"1302BLU0122A","BLUE HERON LAKE",2014,2014-06-01,2014-06-13,2,"1302BLU0122A_C",41.1916,-73.5922
"1302CAR0062A","LAKE CARMEL",2016,2016-07-07,2016-08-20,2,"1302CAR0062A_S",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2017,2017-07-03,2017-07-03,1,"1302CAR0062A_C",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2021,2021-07-04,2021-07-04,1,"1302CAR0062A_C",41.4585,-73.665
"1302CAR0062A","LAKE CARMEL",2018,2018-06-29,2018-06-29,1,"1302CAR0062A_BEACH_7",41.4585,-73.665
"1302CAS0059B","LAKE CASSE",2018,2018-06-08,2018-06-08,1,"1302CAS0059B_BEACH",41.3863,-73.71
"1302CRO0059","CROTON FALLS RESERVOIR",2019,2019-10-20,2019-10-20,1,"1302CRO0059_C",41.3781,-73.6547
"1302DEN0089J","DENTON LAKE",2020,2020-06-14,2020-06-14,1,"1302DEN0089J_BEACH",41.5215,-73.6541
"1302HOW0127","BEDFORD LAKE",2012,2012-07-22,2012-07-22,1,"1302HOW0127_C",41.1948,-73.7037
"1302HOW0127","BEDFORD LAKE",2016,2016-07-10,2016-10-01,3,"1302HOW0127_C",41.1948,-73.7037
"1302KAT0107A","LAKE KATONAH",2013,2013-08-10,2013-10-20,2,"1302KAT0107A_C",41.2853,-73.655
"1302KAT0107A","LAKE KATONAH",2014,2014-10-25,2014-10-25,1,"1302KAT0107A_C",41.2853,-73.655
"1302KIR0052","KIRK LAKE",2014,2014-03-10,2014-03-10,1,"1302KIR0052_C",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2017,2017-07-22,2017-07-22,1,"1302KIR0052_SSW",41.3856,-73.7498
"1302KIR0052","KIRK LAKE",2016,2016-08-06,2016-08-06,1,"1302KIR0052_C",41.3856,-73.7498
"1302LIN0057A","LAKE LINCOLNDALE",2014,2014-06-14,2014-06-28,2,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2015,2015-06-29,2015-06-29,1,"1302LIN0057A_C",41.342,-73.7254
"1302LIN0057A","LAKE LINCOLNDALE",2019,2019-08-08,2019-08-08,1,"1302LIN0057A_BEACH",41.342,-73.7254
"1302NEW0044","NEW CROTON RESERVOIR",2018,2018-07-06,2018-07-06,1,"1302NEW0044_C",41.2388,-73.822
"1302OSC0118","LAKE OSCALETA",2016,2016-06-25,2016-06-25,1,"1302OSC0118_C",41.2965,-73.5614
"1302PEA0093","PEACH LAKE",2013,2013-08-16,2013-08-16,1,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2016,2016-07-15,2016-09-01,2,"1302PEA0093_C",41.363,-73.58
"1302PEA0093","PEACH LAKE",2021,2021-11-22,2021-11-22,1,"1302PEA0093_C",41.363,-73.58
"1302PUT0093B","PUTNAM LAKE",2013,2013-07-09,2013-07-09,1,"1302PUT0093B_C",41.4664,-73.5396
"1302PUT0093B","PUTNAM LAKE",2020,2020-06-01,2020-06-11,2,"1302PUT0093B_BEACH_2",41.4664,-73.5396
"1302RIP0119","LAKE RIPPOWAM",2016,2016-10-29,2016-12-08,2,"1302RIP0119_C",41.3001,-73.5628
"1302RIP0119","LAKE RIPPOWAM",2017,2017-11-12,2017-11-12,1,"1302RIP0119_C",41.3001,-73.5628
"1302SAG0076J","SAGAMORE LAKE",2021,2021-10-13,2021-10-13,1,"1302SAG0076J_C",41.4732,-73.7809
"1302SEV0077C","SEVEN HILLS LAKE",2022,2022-07-09,2022-07-09,1,"1302SEV0077C_C",41.4841,-73.7492
"1302TRU0115A","TRUESDALE LAKE",2013,2013-09-14,2013-09-14,1,"1302TRU0115A_C",41.2817,-73.5534
"1302UWB0102A","PATTERSON VETERANS PARK SWIM POND",2014,2014-08-26,2014-08-26,1,"1302UWB0102A_BEACH",41.5186,-73.615
"1302WAC0117","LAKE WACCABUC",2016,2016-07-09,2016-07-09,1,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2017,2017-11-13,2017-11-13,1,"1302WAC0117_C",41.2977,-73.5841
"1302WAC0117","LAKE WACCABUC",2012,2012-06-25,2012-07-18,2,"1302WAC0117_C",41.2977,-73.5841
"1303BEA0234","BEAVER DAM LAKE ",2013,2013-09-28,2013-09-28,1,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2016,2016-06-11,2016-09-04,3,"1303BEA0234_BEACH, 1303BEA0234_C, 1303BEA0234_NNE",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2017,2017-06-29,2017-10-27,2,"1303BEA0234_BEACH, 1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2021,2021-06-05,2021-06-10,2,"1303BEA0234_C",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2014,2014-07-31,2014-09-18,3,"1303BEA0234_C, 1303BEA0234_NNE",41.442,-74.1159
"1303BEA0234","BEAVER DAM LAKE ",2022,2022-06-09,2022-09-29,2,"1303BEA0234_C",41.442,-74.1159
"1303TOM0240D","TOMAHAWK LAKE",2012,2012-08-03,2012-08-03,1,"1303TOM0240D_C",41.4092,-74.2234
"1303TOM0240D","TOMAHAWK LAKE",2013,2013-09-18,2013-09-18,1,"1303TOM0240D_C",41.4092,-74.2234
"1304SYL0352","SYLVAN LAKE",2018,2018-06-13,2018-06-13,1,"1304SYL0352_BEACH_1",41.6088,-73.7416
"1304UWB5237","DEER LAKE",2019,2019-06-29,2019-06-29,1,"1304UWB5237_BEACH_1",41.5064,-73.8633
"1305NOO0373A","NOOTEEMING LAKE",2016,2016-07-19,2016-07-19,1,"1305NOO0373A_BEACH",41.7901,-73.7851
"1305ONI0366B","LAKE ONIAD",2018,2018-09-20,2018-09-20,1,"1305ONI0366B_C",41.5891,-73.8786
"1306PRIXXX1","UNNAMED POND NEW PALTZ",2017,2017-09-01,2017-09-01,1,"1306PRIXXX1_C",41.74011,-74.16894
"1306UWB0464B","UNNAMED WALLKILL POND",2021,2021-08-01,2021-08-01,1,"1306UWB0464B_C",41.6503,-74.2204
"1307PRIXXX1","UNNAMED POND KINGSTON",2016,2016-09-23,2016-09-23,1,"1307PRIXXX1_C",41.88371,-74.12894
"1308WILXXX1B","WILCOX PARK POND NORTH",2017,2017-04-25,2017-04-25,1,"1308WILXXX1B_SMN",41.95276,-73.72579
"1309BAS0950A","BASIC CREEK RESERVOIR",2019,2019-09-27,2019-09-27,1,"1309BAS0950A_C",42.4812,-74.0139
"1309UWBXXX3","UNNAMED WATER (CATSKILL)",2022,2022-07-25,2022-07-25,1,"1309UWBXXX3_C",42.19216,-74.00155
"1309VLA0960B","VLAIE POND",2017,2017-10-28,2017-10-28,1,"1309VLA0960B_C",42.5314,-74.304
"1310COP0108","COPAKE LAKE",2014,2014-09-22,2014-09-22,1,"1310COP0108_C",42.144,-73.5955
"1310KIN0024","KINDERHOOK LAKE",2018,2018-09-29,2018-09-29,1,"1310KIN0024_C",42.4526,-73.6601
"1310KIN0024","KINDERHOOK LAKE",2021,2021-06-27,2021-06-27,1,"1310KIN0024_C",42.4526,-73.6601
"1310NAS0034","NASSAU LAKE",2012,2012-09-13,2012-10-05,2,"1310NAS0034_C",42.5381,-73.6038
"1310NAS0034","NASSAU LAKE",2017,2017-07-07,2017-09-27,2,"1310NAS0034_C, 1310NAS0034_SE",42.5381,-73.6038
"1311DUA0276A","DUANE LAKE",2015,2015-10-08,2015-10-08,1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2019,2019-06-15,2019-06-15,1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2022,2022-09-25,2022-09-25,1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2014,2014-10-15,2014-10-15,1,"1311DUA0276A_C",42.7491,-74.1126
"1311PRIXXX1","UNNAMED POND BOZENKILL",2015,2015-07-01,2015-07-01,1,"1311PRIXXX1_C",42.71058,-74.07232
"1401FOX0192","FOX LAKE",2016,2016-07-23,2016-07-23,1,"1401FOX0192_C",41.5918,-74.938
"1401HUN0216","LAKE HUNTINGTON",2014,2014-06-10,2014-06-10,1,"1401HUN0216_C",41.6829,-74.9904
"1401HUN0216","LAKE HUNTINGTON",2017,2017-10-08,2017-10-08,1,"1401HUN0216_C",41.6829,-74.9904
"1401MON0186","MONTGOMERY LAKE",2015,2015-09-20,2015-09-20,1,"1401MON0186_W",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2016,2016-09-11,2016-09-11,1,"1401MON0186_W",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2012,2012-09-06,2012-09-06,1,"1401MON0186_C",41.5253,-74.9173
"1401MOU0114","MOUNTAIN LAKE",2016,2016-10-02,2016-10-02,1,"1401MOU0114_C",41.6571,-74.8148
"1401MOU0114","MOUNTAIN LAKE",2022,2022-09-26,2022-09-26,1,"1401MOU0114_C",41.6571,-74.8148
"1401SOM0268","SOMERSET LAKE",2018,2018-08-26,2018-08-26,1,"1401SOM0268_C",41.9102,-75.229
"1401SOM0268","SOMERSET LAKE",2012,2012-09-10,2012-09-10,1,"1401SOM0268_C",41.9102,-75.229
"1402EVE0050A","EVENS LAKE",2018,2018-06-27,2018-08-30,2,"1402EVE0050A_C",41.7647,-74.6526
"1402SHE0051","LOCH SHELDRAKE",2022,2022-09-21,2022-09-21,1,"1402SHE0051_C",41.774,-74.6565
"1404ARC5574","ARCTIC LAKE",2015,2015-09-05,2015-09-05,1,"1404ARC5574_C",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2016,2016-09-27,2016-09-27,1,"1404ARC5574_C",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2017,2017-06-22,2017-06-22,1,"1404ARC5574_OPRBEACH",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2014,2014-10-17,2014-10-22,2,"1404ARC5574_C",42.1793,-75.4252
"1404CAN0402A","CANNONSVILLE RESERVOIR",2017,2017-10-25,2017-10-25,1,"1404CAN0402A_C",42.1063,-75.281
"1404LAU0382","LAUREL LAKE",2012,2012-09-03,2012-09-18,2,"1404LAU0382_C",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2013,2013-08-22,2013-08-22,1,"1404LAU0382_C",42.0104,-75.4803
"1501GRE1026","GREENWOOD LAKE",2020,2020-05-30,2020-05-30,1,"1501GRE1026_C",41.1898,-74.3196
"1501HACXXX1",NA,2014,2014-06-25,2014-06-25,1,"1501HACXXX1_C",NA,NA
