"LAKE_HISTORY_ID","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE"
"1005UWB5242",-73.3735,43.732
"1005UWB5243",-73.3769,43.7237
"1005UWB5244",-73.3788,43.7218
"1005UWB5245",-73.3823,43.7169
"1005UWB5246",-73.3916,43.7133
"1005UWB5247",-73.3932,43.7092
"1005UWB5248",-73.3942,43.7056
"1005UWB5249",-73.405,43.6929
"1005UWB5250",-73.425,43.6517
"1005UWB5256",-73.4298,43.594
"1005UWB5257",-73.48,43.5618
"1005UWB5259",-73.4848,43.5861
"1005UWB5261",-73.4164,43.5515
"1005UWB5262",-73.4171,43.5528
"1005UWB5263",-73.4204,43.5518
"1005UWB5264",-73.3957,43.5339
"1005UWB5265",-73.4036,43.5273
"1005UWB5269",-73.5502,43.5179
"1005UWB5270",-73.5524,43.5134
"1005UWB5271",-73.556,43.5211
"1005UWB5276",-73.5067,43.4549
"1005UWB5279",-73.5134,43.4238
"1005UWB5280",-73.5126,43.4247
"1005UWB5281",-73.5109,43.4256
"1005UWB5282",-73.5132,43.4199
"1005UWB5283",-73.5186,43.4177
"1005UWB5284",-73.5208,43.4176
"1005UWB5285",-73.5215,43.4161
"1005UWB5286",-73.5202,43.4148
"1005UWB5287",-73.5226,43.4058
"1005UWB5291",-73.5525,43.3749
"1005UWB5307",-73.4312,43.4599
"1005UWB5308",-73.4418,43.4617
"1005UWB5309",-73.4504,43.4458
"1005UWB5310",-73.4485,43.4469
"1005UWB5311",-73.4866,43.4091
"1005UWB5312",-73.4109,43.4349
"1005UWB5318",-73.2939,43.5021
"1005UWB5319",-73.2836,43.5021
"1005UWB5320",-73.2557,43.5125
"1005UWB5321",-73.251,43.5099
"1005UWB5322",-73.335,43.6036
"1005UWB5327",-73.3172,43.4858
"1005UWB5328",-73.3083,43.48
"1005UWB5329",-73.2744,43.4859
"1005UWB5330",-73.2706,43.4578
"1005UWB5332",-73.2652,43.4401
"1005UWB5333",-73.2683,43.4385
"1005UWB5334",-73.3551,43.439
"1005UWB5338",-73.2727,43.3947
"1005UWB5340",-73.3411,43.3684
"1005UWB5342",-73.6334,43.3731
"1005UWB5343",-73.6383,43.3554
"1005UWB5344",-73.663,43.359
"1005UWB5345",-73.6735,43.3737
"1005UWB5346",-73.6947,43.3708
"1005UWB5348",-73.6713,43.3333
"1005UWB5349",-73.6873,43.316
"1005UWB5352",-73.3791,43.3526
"1005UWB5357",-73.4567,43.3059
"1005UWB5358",-73.5306,43.3051
"1005UWB5361",-73.3619,43.6237
"1005UWB5362",-73.3576,43.6247
"1005UWB5366",-73.4662,43.5915
"1005VAN0405",-73.4793,43.5076
"1005WES5213",-73.4659,44.163
"1005WES5214",-73.4683,44.158
"1005WIL0455A",-73.7583,43.356
"1005WOR0365",-73.4992,43.8851
"1006BIG5292",-73.7572,43.4307
"1006BRO5301",-73.5773,43.6579
"1006CRA0380",-73.6779,43.552
"1006DUC0391",-73.6464,43.7038
"1006EDG0381",-73.6881,43.5776
"1006GEO0367",-73.4988,43.6539
"1006HID0377",-73.7628,43.3836
"1006IND0384",-73.6335,43.6498
"1006ISL0386",-73.658,43.6835
"1006JAB0394",-73.5387,43.7028
"1006LBL0372",-73.5325,43.5988
"1006LJA0394A",-73.537,43.7139
"1006LON0385",-73.6496,43.6803
"1006LOR5251",-73.4309,43.8414
"1006MUD0369",-73.4456,43.7261
"1006POL0383",-73.6469,43.6291
"1006ROU0390",-73.6429,43.6991
"1006SHE0371",-73.4788,43.6085
"1006SPE0392",-73.5935,43.7195
"1006SPE0393",-73.5957,43.7229
"1006SPE5302",-73.5937,43.7207
"1006TRO0379",-73.7016,43.5343
"1006UBL0373",-73.5261,43.5982
"1006UWB0370",-73.4762,43.6207
"1006UWB0388",-73.665,43.677
"1006UWB5274",-73.7151,43.4566
"1006UWB5293",-73.7008,43.6197
"1006UWB5295",-73.6702,43.605
"1006UWB5296",-73.6576,43.5545
"1006UWB5297",-73.6315,43.7018
"1006UWB5298",-73.6551,43.6503
"1006UWB5299",-73.655,43.6412
"1006UWB5300",-73.6572,43.6342
"1006UWB5303",-73.6207,43.7056
"1006UWB5304",-73.6173,43.7071
"1006UWB5305",-73.6161,43.7081
"1006UWB5306",-73.607,43.7129
"1006UWB5359",-73.7022,43.4157
"1006WIN0382",-73.6368,43.6081
"1006WIN5365",-73.5693,43.7609
"1006WOL0389",-73.6116,43.7094
"1101ALP5136",-73.8361,43.211
"1101ANN0106",-73.7517,43.2123
"1101BAL0044",-73.8455,43.0531
"1101BAL0054",-73.8435,43.0288
"1101BAL1090",-73.8578,42.9388
"1101BLA0107",-73.7788,43.1826
"1101BLA1084",-73.7389,42.9592
"1101BON0115",-73.7677,43.2074
"1101BRA0455",-73.6661,42.7476
"1101BUC0067B",-73.9144,43.1515
"1101BUL0119",-73.8493,43.2344
"1101CAR0071",-73.8342,43.1819
"1101CHR0099",-73.6251,43.2648
"1101COO0057",-73.846,43.0168
"1101CUM0060D",-74.0594,43.008
"1101DEV0118",-73.8436,43.2371
"1101DOR0098",-73.627,43.2634
"1101FER0203",-73.6965,43.2271
"1101FOO0058",-73.8575,43.0025
"1101FOR0224",-73.66793,43.23092
"1101GRA0051",-73.8083,43.1155
"1101HAW0103",-73.7166,43.2178
"1101HIL0092",-73.5874,43.1373
"1101ICE5140",-73.8247,43.2295
"1101KEE0114",-73.7578,43.3287
"1101LAN1072",-73.6521,42.7831
"1101LON0030",-73.7411,43.0537
"1101LOU0035",-73.7651,43.0997
"1101LRO1094",-73.7776,42.9407
"1101LUZ0123A",-73.802,43.3112
"1101MEC1083",-73.7298,42.9391
"1101MOR0101",-73.7119,43.2313
"1101MUD0097B",-73.4264,43.2659
"1101MUDXXX1",-73.71029,43.24319
"1101NEW0099C",-73.6128,43.2663
"1101OWL0034A",-73.7415,43.0596
"1101PIC0120",-73.8478,43.233
"1101QUA0014",-73.6917,42.9695
"1101REA0099A",-73.6171,43.2722
"1101ROU1089",-73.7829,42.934
"1101RUSXXX1",-73.84877,43.22097
"1101SAD0106A",-73.7359,43.2128
"1101SAR0027",-73.7415,43.0167
"1101SAR0099B",-73.618,43.2655
"1101THE0096",-73.4701,43.1724
"1101TRO0459",-73.6341,42.7646
"1101UPP0121A",-73.8668,43.2504
"1101UWB0013A",-73.6824,42.9442
"1101UWB0013B",-73.6911,42.9593
"1101UWB0014A",-73.6936,42.9694
"1101UWB0014B",-73.6879,42.9805
"1101UWB0014C",-73.6741,42.9918
"1101UWB0015",-73.7297,42.9739
"1101UWB0015A",-73.7224,42.9802
"1101UWB0016",-73.6488,42.9485
"1101UWB0016A",-73.6506,42.9496
"1101UWB0016B",-73.6482,42.9506
"1101UWB0016C",-73.6527,42.9461
"1101UWB0016D",-73.6528,42.9481
"1101UWB0016E",-73.6397,42.9502
"1101UWB0016G",-73.5932,42.9065
"1101UWB0016H",-73.5805,42.9229
"1101UWB0016I",-73.5659,42.938
"1101UWB0016J",-73.5559,42.9246
"1101UWB0017",-73.5521,42.9303
"1101UWB0019",-73.6048,42.9304
"1101UWB0019B",-73.6315,42.958
"1101UWB0019C",-73.6347,42.9612
"1101UWB0019D",-73.6406,42.9623
"1101UWB0019E",-73.6441,42.9558
"1101UWB0019F",-73.6463,42.9587
"1101UWB0019G",-73.5765,42.9426
"1101UWB0019H",-73.6338,42.9678
"1101UWB0019I",-73.6652,42.975
"1101UWB0020",-73.6642,42.988
"1101UWB0021A",-73.5844,42.9651
"1101UWB0021B",-73.5578,42.9657
"1101UWB0021C",-73.5534,42.9639
"1101UWB0021D",-73.5735,42.9536
"1101UWB0021E",-73.5607,42.9407
"1101UWB0021F",-73.5674,42.9726
"1101UWB0021G",-73.5589,42.9802
"1101UWB0022A",-73.5593,42.9839
"1101UWB0022B",-73.5567,42.9996
"1101UWB0024",-73.585,43.0612
"1101UWB0024B",-73.6498,43.0653
"1101UWB0028",-73.7462,42.9836
"1101UWB0028A",-73.7471,42.9756
"1101UWB0029A",-73.8308,42.9796
"1101UWB0031",-73.7573,43.0705
"1101UWB0032",-73.7598,43.0706
"1101UWB0033",-73.7625,43.0695
"1101UWB0033A",-73.7695,43.0715
"1101UWB0034",-73.7643,43.0685
"1101UWB0036",-73.7608,43.1194
"1101UWB0037",-73.7982,43.0441
"1101UWB0038",-73.8098,43.0606
"1101UWB0040",-73.8426,43.0623
"1101UWB0045",-73.8515,43.0683
"1101UWB0046",-73.8717,43.0737
"1101UWB0049",-73.8293,43.0933
"1101UWB0053A",-73.8296,43.0325
"1101UWB0055",-73.8436,43.0389
"1101UWB0055A",-73.8313,43.0029
"1101UWB0055B",-73.8358,42.9997
"1101UWB0056",-73.852,42.9813
"1101UWB0056A",-73.8398,42.9767
"1101UWB0056B",-73.8388,42.9766
"1101UWB0056C",-73.8443,42.9735
"1101UWB0056D",-73.8476,42.9774
"1101UWB0056G",-73.8721,42.9755
"1101UWB0056H",-73.8792,42.9624
"1101UWB0056I",-73.8809,42.9563
"1101UWB0056M",-73.9226,42.9802
"1101UWB0056O",-73.9762,42.9754
"1101UWB0056P",-73.9866,42.9895
"1101UWB0056Q",-73.9425,42.9887
"1101UWB0056S",-73.9983,42.9878
"1101UWB0056V",-73.9838,42.9746
"1101UWB0056W",-73.9855,42.9759
"1101UWB0056X",-74.0005,43.0006
"1101UWB0057A",-73.8556,42.9968
"1101UWB0058B",-73.9078,42.9934
"1101UWB0059C",-73.9636,43.0454
"1101UWB0060A",-74.0348,43.041
"1101UWB0060B",-74.0424,43.0181
"1101UWB0060C",-74.0441,43.014
"1101UWB0064A",-73.9342,43.0766
"1101UWB0067A",-73.9182,43.1514
"1101UWB0073",-73.8675,43.1955
"1101UWB0075A",-73.9069,43.1866
"1101UWB0093",-73.5855,43.1433
"1101UWB0095",-73.5151,43.1401
"1101UWB0095A",-73.4871,43.2022
"1101UWB0095B",-73.5894,43.1911
"1101UWB0097",-73.4965,43.2337
"1101UWB0097A",-73.4821,43.2383
"1101UWB0097C",-73.448,43.2551
"1101UWB0097D",-73.4408,43.2607
"1101UWB0097E",-73.4083,43.2602
"1101UWB0097F",-73.4208,43.3076
"1101UWB0102A",-73.6998,43.1525
"1101UWB0105",-73.7478,43.2019
"1101UWB0107B",-73.7405,43.1442
"1101UWB0109A",-73.5851,43.3096
"1101UWB0109D",-73.6279,43.3146
"1101UWB0111",-73.6386,43.2963
"1101UWB0111A",-73.6404,43.291
"1101UWB0115A",-73.7904,43.2753
"1101UWB0121",-73.8429,43.2088
"1101UWB0121B",-73.8513,43.2708
"1101UWB0122",-73.8383,43.2715
"1101UWB0123",-73.8205,43.286
"1101UWB0448",-73.6707,42.7558
"1101UWB0449",-73.6702,42.7553
"1101UWB0450",-73.6683,42.7642
"1101UWB0451",-73.6663,42.7626
"1101UWB0451C",-73.6506,42.7612
"1101UWB0451D",-73.6596,42.7626
"1101UWB0451F",-73.6453,42.7702
"1101UWB0452",-73.6664,42.7659
"1101UWB0453",-73.6727,42.7495
"1101UWB0456A",-73.6608,42.7471
"1101UWB0457",-73.6532,42.7478
"1101UWB0457A",-73.6455,42.7463
"1101UWB0461",-73.6294,42.7637
"1101UWB0462",-73.6312,42.7611
"1101UWB1070",-73.6563,42.7858
"1101UWB1072A",-73.6433,42.7827
"1101UWB1072B",-73.6279,42.7854
"1101UWB1072C",-73.6357,42.7914
"1101UWB1072D",-73.6416,42.7999
"1101UWB1072E",-73.6178,42.7964
"1101UWB1072I",-73.6115,42.8117
"1101UWB1072J",-73.6112,42.8136
"1101UWB1072N",-73.7004,42.8279
"1101UWB1072O",-73.6667,42.8274
"1101UWB1072P",-73.6632,42.8345
"1101UWB1072Q",-73.6252,42.8234
"1101UWB1073",-73.6122,42.8246
"1101UWB1073A",-73.584,42.8269
"1101UWB1073B",-73.5865,42.7908
"1101UWB1073C",-73.5745,42.7908
"1101UWB1075B",-73.6359,42.8503
"1101UWB1075C",-73.7197,42.871
"1101UWB1075D",-73.718,42.8728
"1101UWB1075E",-73.7305,42.8536
"1101UWB1075F",-73.7291,42.8686
"1101UWB1076A",-73.7316,42.8913
"1101UWB1076B",-73.6782,42.866
"1101UWB1076C",-73.6123,42.8731
"1101UWB1076D",-73.6156,42.8678
"1101UWB1076E",-73.7206,42.8777
"1101UWB1077",-73.6936,42.8949
"1101UWB1078",-73.718,42.8981
"1101UWB1078A",-73.6542,42.8925
"1101UWB1078B",-73.6758,42.904
"1101UWB1081",-73.7224,42.9242
"1101UWB1082",-73.7465,42.9422
"1101UWB1085",-73.7345,42.9663
"1101UWB1085A",-73.7467,42.9047
"1101UWB1085B",-73.7628,42.9177
"1101UWB1085C",-73.7505,42.9031
"1101UWB1085E",-73.8375,42.9168
"1101UWB1085G",-73.826,42.8858
"1101UWB1085H",-73.8331,42.8845
"1101UWB1085I",-73.8345,42.8964
"1101UWB1085J",-73.8507,42.8922
"1101UWB1085K",-73.8466,42.8719
"1101UWB1085L",-73.8493,42.8684
"1101UWB1085N",-73.8624,42.8695
"1101UWB1086A",-73.8418,42.9055
"1101UWB1086B",-73.8429,42.9051
"1101UWB1086C",-73.8492,42.8982
"1101UWB1086D",-73.8211,42.8814
"1101UWB1086E",-73.8244,42.8717
"1101UWB1086F",-73.8336,42.8713
"1101UWB1086G",-73.8347,42.8712
"1101UWB1086H",-73.8366,42.8708
"1101UWB1086I",-73.8389,42.8705
"1101UWB1086J",-73.8241,42.8667
"1101UWB1088A",-73.8117,42.9182
"1101UWB1089B",-73.8336,42.9342
"1101UWB1089C",-73.8251,42.9403
"1101UWB1089D",-73.8264,42.9452
"1101UWB1089F",-73.7984,42.9728
"1101UWB1089G",-73.8151,42.9696
"1101UWB1089H",-73.8299,42.9678
"1101UWB1089I",-73.8269,42.9628
"1101UWB1090A",-73.8697,42.9072
"1101UWB1090B",-73.875,42.9133
"1101UWB1090C",-73.8812,42.9113
"1101UWB1091",-73.8826,42.9211
"1101UWB1092A",-73.8994,42.9339
"1101UWB1094B",-73.6845,42.9163
"1101UWB5007",-73.687,42.8796
"1101UWB5008",-73.6882,42.8793
"1101UWB5009",-73.724,42.9316
"1101UWB5012",-73.6717,42.8883
"1101UWB5013",-73.6687,42.8844
"1101UWB5014",-73.6691,42.9721
"1101UWB5015",-73.6739,42.9603
"1101UWB5032",-73.9856,42.9931
"1101UWB5034",-73.7089,42.971
"1101UWB5040",-73.8621,42.889
"1101UWB5042",-73.823,42.8976
"1101UWB5045",-73.7981,42.9586
"1101UWB5062",-73.5475,43.0186
"1101UWB5063",-73.5398,43.0405
"1101UWB5068",-73.5899,43.1117
"1101UWB5071",-73.7391,43.1146
"1101UWB5072",-73.6903,43.1025
"1101UWB5073",-73.6673,43.0264
"1101UWB5074",-73.7153,43.0185
"1101UWB5075",-73.7194,43.0159
"1101UWB5077",-73.6463,43.0477
"1101UWB5078",-73.6163,43.1256
"1101UWB5079",-73.6702,43.1249
"1101UWB5080",-73.6688,43.1236
"1101UWB5081",-73.6139,43.2275
"1101UWB5082",-73.6123,43.1528
"1101UWB5083",-73.6242,43.1462
"1101UWB5084",-73.5743,43.2113
"1101UWB5085",-73.5765,43.2091
"1101UWB5086",-73.5776,43.1703
"1101UWB5088",-73.5033,43.1711
"1101UWB5089",-73.514,43.19
"1101UWB5090",-73.6158,43.2128
"1101UWB5091",-73.6404,43.035
"1101UWB5092",-73.6802,43.0626
"1101UWB5093",-73.5523,43.1404
"1101UWB5094",-73.8015,43.1234
"1101UWB5095",-73.8461,43.1096
"1101UWB5096",-73.7716,43.1041
"1101UWB5097",-73.82,43.0959
"1101UWB5098",-73.8316,43.0841
"1101UWB5099",-73.8425,43.0648
"1101UWB5101",-73.791,43.0474
"1101UWB5102",-73.8252,43.0215
"1101UWB5103",-73.833,43.0321
"1101UWB5104",-73.8378,43.0273
"1101UWB5105",-73.8405,43.0234
"1101UWB5106",-73.8103,43.0598
"1101UWB5113",-73.6979,43.1413
"1101UWB5114",-73.7058,43.1282
"1101UWB5119",-73.8538,43.1144
"1101UWB5125",-73.937,43.0774
"1101UWB5126",-73.9803,43.0676
"1101UWB5127",-73.9743,43.0676
"1101UWB5129",-73.9999,43.0124
"1101UWB5130",-73.9996,43.0023
"1101UWB5131",-73.9688,43.0132
"1101UWB5132",-73.8991,43.0409
"1101UWB5134",-73.9846,43.0109
"1101UWB5135",-73.8357,43.223
"1101UWB5137",-73.8409,43.2113
"1101UWB5139",-73.8274,43.227
"1101UWB5141",-73.8031,43.2077
"1101UWB5155",-74.0101,43.0662
"1101UWB5156",-74.0096,43.0669
"1101UWB5157",-74.0084,43.0668
"1101UWB5158",-74.0077,43.0663
"1101UWB5159",-74.0382,43.0408
"1101UWB5160",-74.0394,43.037
"1101UWB5165",-73.4957,43.2369
"1101UWB5179",-73.9192,43.1538
"1101UWB5180",-73.9196,43.1473
"1101UWB5181",-73.8885,43.172
"1101UWB5182",-73.8869,43.1759
"1101UWB5183",-73.8886,43.1866
"1101UWB5186",-73.6073,43.0834
"1101UWB5187",-73.6085,43.0842
"1101UWB5188",-73.6042,43.1101
"1101UWB5201",-73.6142,43.3117
"1101UWB5202",-73.6143,43.3108
"1101UWB5203",-73.5618,43.2952
"1101UWB5204",-73.5623,43.318
"1101UWB5205",-73.6042,43.2681
"1101UWB5206",-73.7512,43.3342
"1101UWB5209",-73.6644,43.2944
"1101UWB5210",-73.6333,43.3235
"1101UWB5214",-73.6606,43.2696
"1101UWB5215",-73.668,43.2627
"1101UWB5217",-73.6757,43.2606
"1101UWB5218",-73.6803,43.2603
"1101UWB5220",-73.6845,43.2721
"1101UWB5221",-73.6077,43.2288
"1101UWB5222",-73.584,43.1307
"1101UWB5223",-73.6072,43.2273
"1101UWB5224",-73.8304,43.0317
"1101UWB5225",-73.848,43.0171
"1101UWB5227",-73.8488,43.221
"1101UWB5232",-73.8391,43.2575
"1101UWB5233",-73.8378,43.2508
"1101UWB5234",-73.9437,43.0386
"1101UWB5235",-73.7776,43.255
"1101UWB5305",-73.6385,43.2954
"1101UWB5538",-73.5887,43.1341
"1101UWB5544",-73.4986,43.1886
"1101UWB5545",-73.8103,43.1927
"1101UWB5550",-73.6739,43.1789
"1101WAL5542",-73.5863,43.3053
"1101WIN5147",-73.8507,43.1397
"1101WOO0120A",-73.8349,43.2152
"1101WRI0454",-73.6704,42.7475
"1102AUS1106",-73.4605,42.8784
"1102BAB1109",-73.3995,42.8168
"1102BAN1108",-73.4171,42.8181
"1102DEA1122A",-73.3789,43.0981
"1102ECH1106A",-73.4383,42.8852
"1102JOH5030",-73.4981,42.9257
"1102KEN1130",-73.3973,42.6873
"1102LAU1121",-73.3741,43.0898
"1102LOR1107C",-73.4264,42.8527
"1102NEW1103",-73.4864,42.8924
"1102PEC1127",-73.4026,42.7752
"1102PIN1115A",-73.4905,42.9271
"1102RED1126",-73.3885,42.7838
"1102SCH1115",-73.5835,42.8933
"1102SCH1122",-73.3762,43.0956
"1102TAC1129",-73.4127,42.7355
"1102THU1115I",-73.3918,42.9876
"1102TOM1095",-73.5682,42.8574
"1102UWB1097",-73.5378,42.8777
"1102UWB1098",-73.5106,42.866
"1102UWB1099",-73.5081,42.864
"1102UWB1100",-73.498,42.871
"1102UWB1105",-73.4455,42.9014
"1102UWB1107",-73.4291,42.8748
"1102UWB1107A",-73.4889,42.8472
"1102UWB1107B",-73.4695,42.8535
"1102UWB1107D",-73.4718,42.8283
"1102UWB1109A",-73.4069,42.8187
"1102UWB1109C",-73.4195,42.8189
"1102UWB1114",-73.5938,42.8974
"1102UWB1115E",-73.4376,42.9538
"1102UWB1115F",-73.4297,42.9514
"1102UWB1115G",-73.4118,42.9515
"1102UWB1115H",-73.3556,42.9143
"1102UWB1115J",-73.4615,42.9741
"1102UWB1115M",-73.3361,42.8513
"1102UWB1115N",-73.3345,42.8501
"1102UWB1115O",-73.3145,42.8645
"1102UWB1115P",-73.3356,42.8405
"1102UWB1115Q",-73.3268,42.8455
"1102UWB1115S",-73.3566,42.9319
"1102UWB1116",-73.504,42.9561
"1102UWB1116A",-73.5129,42.9782
"1102UWB1116B",-73.5201,42.9677
"1102UWB1120",-73.4238,42.899
"1102UWB1120A",-73.3986,42.8995
"1102UWB1121A",-73.2851,43.0009
"1102UWB1121B",-73.2851,43.0116
"1102UWB1121C",-73.2872,43.0157
"1102UWB1122C",-73.4057,43.0399
"1102UWB1123A",-73.3617,42.8937
"1102UWB1124",-73.347,42.8555
"1102UWB5001",-73.5018,42.8582
"1102UWB5002",-73.515,42.778
"1102UWB5005",-73.5535,42.7797
"1102UWB5010",-73.6546,42.9011
"1102UWB5011",-73.6449,42.8953
"1102UWB5028",-73.5612,42.9097
"1102UWB5029",-73.5635,42.9151
"1102UWB5036",-73.5316,42.9473
"1102UWB5037",-73.5195,42.995
"1102UWB5038",-73.5108,42.9949
"1102UWB5054",-73.455,42.9113
"1102UWB5056",-73.457,42.8883
"1102UWB5069",-73.3245,42.7092
"1102UWB5123",-73.5918,42.8916
"1102UWB5124",-73.5902,42.8899
"1102UWB5541",-73.3973,43.0299
"1102VAL5000",-73.5449,42.9082
"1103BAR0085",-73.3934,43.2396
"1103CAR0075",-73.4216,43.1644
"1103CLA0088",-73.3735,43.1149
"1103COS0079",-73.4234,43.2006
"1103HAL0085A",-73.3813,43.3064
"1103HED0089",-73.3829,43.1074
"1103MCD0082",-73.3939,43.1739
"1103SACXXX1",-73.5095,43.08096
"1103SCO0086",-73.3551,43.2145
"1103SMI0087",-73.3164,43.301
"1103SUM0080",-73.4632,43.2102
"1103UWB0073A",-73.4752,43.1092
"1103UWB0073B",-73.4906,43.0418
"1103UWB0077",-73.4272,43.1829
"1103UWB0078",-73.4297,43.1821
"1103UWB0084",-73.3441,43.1621
"1103UWB0084B",-73.2808,43.181
"1103UWB0084C",-73.306,43.2111
"1103UWB0084D",-73.3579,43.1816
"1103UWB0087A",-73.306,43.2565
"1103UWB0087B",-73.2812,43.3135
"1103UWB0087C",-73.2814,43.3299
"1103UWB0087D",-73.2855,43.3318
"1103UWB0090A",-73.3444,43.0955
"1103UWB0090B",-73.3469,43.0554
"1103UWB0090C",-73.342,43.0474
"1103UWB0090D",-73.3081,43.0796
"1103UWB5060",-73.5004,43.1021
"1103UWB5065",-73.5161,43.1099
"1103UWB5066",-73.5216,43.116
"1103UWB5070",-73.5216,43.1028
"1103UWB5087",-73.5579,43.1325
"1103UWB5207",-73.5227,43.0927
"1104ABA0582A",-74.2376,43.7826
"1104ACK0311",-74.2857,43.6361
"1104ADI0587A",-74.2643,43.7901
"1104ADJ0692A",-74.2259,43.9929
"1104AIR0254",-74.4522,43.4441
"1104ALB0138",-74.0247,43.1873
"1104ALD0420",-73.6678,43.8513
"1104ALG0276A",-74.2933,43.396
"1104ALL5380",-73.8275,43.6788
"1104AND0376",-73.8191,43.7399
"1104AND0698",-74.1034,44.0497
"1104ANT5423",-73.9302,43.655
"1104ARB0684",-74.2413,43.9869
"1104ARC0144",-73.9609,43.1583
"1104ARN0437A",-73.621,43.8804
"1104ASH0154",-74.3503,43.0771
"1104ASH0497",-73.6193,44.1051
"1104AUS0516",-73.9643,43.6763
"1104AVA0707",-73.9668,44.1332
"1104BAD0585",-74.1707,43.792
"1104BAI0397",-73.9053,43.8738
"1104BAL0555",-74.0103,43.8542
"1104BAR0386",-73.9687,43.857
"1104BAR0636",-74.332,43.8534
"1104BAS0464",-73.6824,43.9767
"1104BAT0675",-74.2146,43.9295
"1104BEA0348",-73.7175,43.7487
"1104BEA0510",-73.9158,43.4954
"1104BEA0620",-74.1524,43.8512
"1104BEA0621",-74.146,43.8561
"1104BEA0671",-74.5568,43.6298
"1104BEA0699A",-74.073,43.9967
"1104BEA0699B",-74.1026,44.0251
"1104BEA5358",-73.7273,43.5003
"1104BEL0212A",-73.9373,43.3445
"1104BEL0592",-74.1584,43.7712
"1104BEL0615",-74.4936,43.5604
"1104BEL0681A",-74.177,43.973
"1104BEN0182",-74.1935,43.316
"1104BEN0355",-73.6722,43.6807
"1104BER0328A",-73.7628,43.4007
"1104BER5453",-73.6642,43.9647
"1104BIG0395",-73.9058,43.8366
"1104BIG0396",-73.8637,43.9144
"1104BIG0406",-73.8231,43.8551
"1104BIR0495",-73.6352,44.0999
"1104BIR0523",-73.9352,43.7248
"1104BIS0553",-74.0793,43.8726
"1104BLA0128",-73.9343,43.2299
"1104BLA0329B",-73.8139,43.3713
"1104BLA0389",-73.9543,43.8825
"1104BLA0478",-73.611,43.97
"1104BLA0479",-73.602,43.9672
"1104BLA0547",-74.079,43.7826
"1104BLA0696",-74.156,44.0427
"1104BLO0477",-73.631,43.9872
"1104BLU0573",-74.1427,43.8143
"1104BOR0564",-73.9333,44.0095
"1104BOT0300",-74.0936,43.6842
"1104BOU0692C",-74.2167,43.9802
"1104BRA0347",-73.7026,43.7161
"1104BRA0652",-74.4606,43.8267
"1104BRA0717",-74.1106,44.0963
"1104BRI0350",-73.6493,43.7192
"1104BRO0268",-74.4908,43.2421
"1104BRO0473",-73.6342,44.0228
"1104BRO0539",-74.1157,43.7452
"1104BRO0668",-74.422,43.7452
"1104BUC0218",-74.4047,43.3852
"1104BUC0251",-74.4779,43.4182
"1104BUC0283",-74.2103,43.5151
"1104BUC0284",-74.2132,43.5162
"1104BUC0285",-74.2099,43.5172
"1104BUL0190",-74.0601,43.3736
"1104BUL0320",-73.8128,43.3261
"1104BUL0404",-73.8145,43.8432
"1104BUL0488",-73.6378,44.0519
"1104BUL0549",-74.0226,43.8244
"1104BUL0582",-74.2432,43.8069
"1104BUM0435",-73.6519,43.8844
"1104BUR0342",-73.7363,43.6484
"1104BUR0426",-73.6347,43.8505
"1104BUT0352",-73.6231,43.7141
"1104CAL0382",-73.9969,43.802
"1104CAL0714",-74.0002,44.1124
"1104CAM0152",-74.2697,43.1607
"1104CAN0267",-74.4493,43.305
"1104CAR0453C",-73.7289,43.9071
"1104CAR0531",-74.011,43.7313
"1104CAR0570",-74.1406,43.8109
"1104CAR0669",-74.4885,43.682
"1104CAS0644",-74.4381,43.8277
"1104CAT0685",-74.2702,44.0191
"1104CED0579",-74.1556,43.836
"1104CED0623",-74.1958,43.8565
"1104CED0667",-74.4779,43.7071
"1104CEN0559",-73.9662,43.8414
"1104CEN0593",-74.2149,43.7425
"1104CHA0164",-74.3591,43.2168
"1104CHA0219",-74.3887,43.4101
"1104CHA0280",-74.3197,43.4416
"1104CHA0465",-73.6702,43.9847
"1104CHA0529",-74.0511,43.6443
"1104CHE0560",-73.9716,43.9159
"1104CHE0672",-74.1622,43.8776
"1104CHE0711",-74.0847,44.0488
"1104CHU0264",-74.5295,43.2587
"1104CHU0349",-73.6523,43.7593
"1104CHU0632",-74.2087,43.8853
"1104CLE0458",-73.8237,43.999
"1104CLE0535",-74.0168,43.7484
"1104CLE0594",-74.2002,43.7401
"1104CLE0616",-74.2238,43.8365
"1104CLO0228",-74.588,43.3387
"1104COD0286",-74.142,43.5154
"1104COF0409A",-73.6939,43.8076
"1104COL0706",-73.9788,44.1235
"1104COO0335",-73.8532,43.5014
"1104COOXXX1",-74.054,43.1388
"1104COR0659",-74.2327,43.8322
"1104COR0686",-74.3008,44.0356
"1104COT0436",-73.6643,43.879
"1104COU0274",-74.4338,43.2337
"1104COU0483",-73.6827,44.0394
"1104COU0690",-74.2739,43.9789
"1104CRA0410",-73.6574,43.7749
"1104CRA0421",-73.6532,43.8531
"1104CRA0430",-73.6398,43.8388
"1104CRA0519",-73.9732,43.5505
"1104CRA0584",-74.1747,43.808
"1104CRA0635",-74.314,43.8569
"1104CRO0507",-73.5865,44.0573
"1104CRO0526",-73.9558,43.6791
"1104CRO0598",-74.2949,43.6794
"1104CRY0343",-73.7421,43.655
"1104CRY0654",-74.4581,43.8447
"1104DAG0508",-73.8453,43.5379
