Lake_ID,NATURAL,FOREST,DEVELOPED
1307UWB6040,48.48484848,34.34343434,50.50505051
1307UWB6041,42,40,56
1307UWB6044,52.08913649,30.64066852,33.14763231
1307UWB6063,99.06976744,95.11627907,0
1307ONT0845,92.61677549,84.73129081,4.771471622
1307KEN0851,93.06844548,85.20881671,6.931554524
1301DEV0821,4.444444444,4.444444444,42.22222222
1307UWB6056,30.54545455,4.727272727,9.818181818
1307UWB6259,87.98219585,63.64985163,11.5727003
1307SPR0843,33.03867403,29.39226519,63.20441989
1307STO0846,63.42980148,57.47428845,11.64793112
1310QUE0057,86.86753837,83.71233655,10.11938601
1310BAR0045,95.32967033,94.91758242,4.67032967
1301ALC0185,87.63089798,82.25072951,4.622584375
1301UWB5004,75.21290901,73.64410578,8.471537427
1309TRI0956,89.68481375,88.03724928,10.31518625
1307WIN0861,94.85530547,94.53376206,5.144694534
1306UWB0448A,84.81923482,78.37837838,7.388557389
1306TWI6036,79.58697379,74.98014297,18.74503574
1306FIR0452,84.90857017,76.71293236,13.7254902
1306TWI0452A,86.11111111,78.89957265,12.60683761
1306THI0451,88.51106931,80.53827232,10.18665895
1306SEC0453,100,98.4,0
1306DEW0449,86.61586557,78.94685424,12.34857366
1306FOU0770,91.03392569,89.25686591,3.150242326
1306WIL0769,82.10735586,78.92644135,10.73558648
1306UWB6261,96.47519582,87.85900783,3.263707572
1306STU0453A,61.64285884,46.38482442,12.95824656
1306BEA0789,93.4854666,90.43855176,6.285058644
1306UWB5972,86.22441941,53.40078179,8.567486779
1306LOU0454,96.46182495,75.97765363,3.538175047
1306LYO0783,90.62109212,80.07503126,7.169654023
1306ROO0788,94.46778711,76.96078431,4.971988796
1306UWB6072,68.16479401,57.11610487,7.677902622
1306UWB5973,81.92072416,44.41497825,10.52296595
1306UWB5974,94.13351315,81.11935266,5.866486851
1306RON0815A,93.95729266,92.14788373,3.667598156
1306MOH0774,98.24561404,97.66081871,0
1306UWB6279,77.85433071,74.60629921,3.248031496
1306DUC0457A,98.39021249,97.74629749,0
1306BEA0818,89.32048193,77.4746988,5.619277108
1306LYO0789A,96.99906221,89.49671772,2.188183807
1306ULS0799,87.54016423,76.02046888,5.144987901
1306HON0812,93.68807959,90.62357902,3.834759484
1306UWB6300,89.51169188,69.32599725,5.949105915
1306MIN0775,98.92280072,98.7432675,0
1306UWB6298,88.33249875,74.51176765,5.608412619
1306CAP0797A,90.44227693,74.46629165,4.484698354
1306HED0463A,80.77079842,65.86658213,5.833069154
1306UWB6126,93.37627059,90.32652283,4.00766607
1306UWB0796,82.85555761,75.45773997,5.233955983
1306AWO0781,100,96.19565217,0
1306UWB6317,89.23494649,78.17175105,6.159825374
1306UWB5655,21.81818182,4.242424242,9.090909091
1306MUD0780,100,83.73493976,0
1306WIN0793,89.77652196,81.04860576,6.715757628
1306TIL0464A,94.01438043,89.99906621,3.268279018
1306UWB6178,90.57983155,82.97363571,6.893400551
1306CRA0792,96.76560122,81.73515982,3.234398782
1306MAR0471,97.65625,50,0
1306UWB0805,95.3279425,82.21024259,4.672057502
1306UWB6187,92.35474006,85.05897772,7.645259939
1306UWB6312,95.91880342,92.13675214,4.038461538
1306SIL0807,84.97658954,76.42668114,12.79772002
1306UWB6185,95.59748428,81.90076869,4.402515723
1306UWB0529E,30.56110002,21.29075183,13.30671989
1306UWB6190,94.36795995,82.9787234,5.131414268
1306KAT6307,95.20766773,91.37380192,3.194888179
1306MUR0470,93.73679935,88.40779854,4.118602762
1306UWB0547,62.94712606,38.31921717,10.18830688
1306UWB0544,59.06028675,38.30828583,13.85961882
1306UWB5528,58.82770031,37.68021744,14.18104467
1306UWB6133,88.45953907,82.84526079,10.69138797
1306PIN0471A,91.11553785,77.68924303,8.764940239
1306OSI0546,38.56920684,35.92534992,52.41057543
1306UWB6137,97.16024341,75.86206897,2.839756592
1306UWB6124,89.00361384,73.64481156,9.757356737
1306ECH0473,92.29491863,85.1876453,6.243772833
1306BRA0473A,92.22560976,85.15243902,6.432926829
1306JER0472,93.6189608,84.04740201,5.013673655
1306UWB0465D,74.29799427,52.43553009,9.226361032
1306FIE0477A,93.76854599,93.76854599,5.044510386
1306UWB0536A,76.52636832,56.37997005,11.91149559
1306UWB6144,75.63583347,48.05605054,13.99643609
1306ALT0478A,98.70967742,97.74193548,1.290322581
1306HEN0539,75.1572327,72.01257862,20.44025157
1306UWB0537,68.85017422,52.19512195,24.25087108
1306UWB5597,100,92.39130435,0
1306UWB6149,16.54135338,15.78947368,80.45112782
1306UWB5599,93.64035088,87.5,5.921052632
1306UWB5598,76.18622307,55.21938149,7.75371218
1306UWB5587,14.40677966,1.694915254,2.542372881
1306SIL0579A,54.72761248,38.98519477,36.88083944
1306UWB0488,79.81288233,68.15401223,7.736595898
1306MON0598,92.16823785,91.22552574,5.29369108
1306UWB0597,31.92771084,27.40963855,68.07228916
1306UWB6160,96.58792651,95.27559055,3.412073491
1306HIG0492,90.64290261,89.05155952,7.129217059
1306SHA0491,83.04981774,76.94410693,7.472660996
1306UWB0590,63.56285863,57.95513824,28.58633281
1306UWB6194,75.41528239,67.99557032,4.318936877
1306POC0595A,74.25531915,69.36170213,16.38297872
1306MIL0515,72.0315533,59.19960352,10.17222153
1306UWB5603,97.70992366,33.58778626,0
1306BIN0735,68.05708013,55.94584705,7.098426637
1306RID0715,69.9341624,63.05779078,18.8734455
1306ELM0734A,80.70866142,70.29746282,14.69816273
1306UWB0523A,75.29055078,60.19875358,8.876536972
1306UWB6198,71.23042506,57.27069351,10.6935123
1306UWB6200,80.92105263,66.44736842,19.07894737
1306UWB6234,63.45208472,51.83285792,9.285670935
1306WIL0746,69.81132075,61.94968553,10.37735849
1306GLE0668,83.33066197,66.56515467,8.286584389
1306HIL5731,63.00499319,61.91556968,14.52564685
1306UWB6235,58.95669291,52.85433071,17.32283465
1306UWB5736,77.84679089,71.8426501,12.83643892
1306ARK0753A,79.40673132,57.72960639,11.18083286
1306UWB0639,93.5706085,91.84845006,4.822043628
1306WIC0698,65.06266641,45.6328333,14.35158127
1306UWB0696,43.95604396,39.56043956,8.424908425
1306UWB0754B,97.49670619,94.59815547,0.263504611
1306LOC0743,46.68852459,36.72131148,9.409836066
1306UWB5733,36.13053613,35.66433566,31.7016317
1306UWB0753,73.94366197,71.12676056,2.816901408
1306UWB0653A,60.27459954,55.14874142,10.70938215
1306UWB6219,55.58678848,50.24595924,10.04919185
1306UWB0691,81.34920635,77.64550265,16.93121693
1306UWB6222,85.31855956,84.07202216,0.415512465
1306UWB6251,91.75738725,52.09953344,4.976671851
1306WAR0684,87.30769231,86.51098901,5.714285714
1306UWB0685,87.22238246,86.38592443,5.999423132
1306UWB6257,78.08641975,76.85185185,15.12345679
1303GOSXXX1,67.84565916,66.63987138,15.2733119
1305MUD0410,67.73444754,63.23119777,23.30547818
1305STI0409,62.48179906,49.32858761,23.21630804
1305THO0408,68.45873634,50.91068961,18.35196583
1305HAL0407,39.39393939,26.13636364,7.386363636
1305UWB0381A,85.9432799,82.28524455,12.37155775
1305UWB0406,25.71428571,10,0
1308WILXXX1A,93.6026936,93.6026936,6.397306397
1305MIL0405,98.69863014,98.49315068,0
1301UWB6017,32.46753247,28.57142857,18.18181818
1305UWB5828,100,100,0
1305GEN5878,88.29243866,81.03154732,5.978968453
1301ROU0446,89.69627067,76.77816225,8.150711265
1301UWB5837,98.47328244,87.78625954,1.526717557
1305UWB0381,84.97536946,65.27093596,4.926108374
1305UWB5868,85.95041322,81.81818182,7.438016529
1301UWB5839,72.38095238,68.57142857,9.523809524
1305HUN0403,67.57793765,57.52997602,5.371702638
1305UWB5897,69.86412492,61.06266477,5.353883594
1305SIL0378,86.86795198,66.71516915,10.2946526
1305UWB5870,69.13580247,67.90123457,18.10699588
1305UWB5866,94.31414357,86.56716418,2.487562189
1301UWB0442,74.509331,62.2448672,11.06454822
1305MUD0379,87.33650416,71.1058264,7.134363853
1305UWB0400,56.65024631,56.65024631,0
1301UWB0427,83.31598126,70.58823529,5.205622072
1301UWB5835,47.79249448,39.51434879,13.46578366
1305RYD0401,44.09257004,32.27771011,6.333739342
1305UWB5961,93.22033898,84.74576271,0
1305LON0375,85.06255722,71.46780592,5.904790967
1301UWB5833,89.32714617,86.774942,0
1301UWB0448,93.67612293,63.82978723,1.004728132
1305UWB5789,83.45120226,76.09618105,14.85148515
1305SHA0396,66.43145161,42.74193548,1.713709677
1305UWB5788,88.57361963,81.13496933,4.294478528
1301UWB5925,90.27777778,82.30994152,6.140350877
1305UWB5957,79.11640039,75.05705902,4.890772742
1305UPT0384,60.90029762,59.59821429,8.110119048
1301BRO0426,87.68526591,78.00784656,6.952920663
1305UWB5959,82.22222222,80.19047619,3.682539683
1305UWB5784,66.79662118,44.0545809,4.093567251
1301ESO0434,77.88666383,50.95867064,16.4039199
1305ROU0395,100,55.85585586,0
1305UWB5953,100,72.28915663,0
1301FRO0425A,66.50696864,56.09756098,6.707317073
1305UWB5775,52.87356322,50,5.172413793
1301STA0425C,93.96303901,77.90554415,5.995893224
1301MIR0433,79.44921528,51.67308262,13.79923009
1305UWB6659,73.87341772,72.30379747,6.987341772
1301UWB5934,91.52850789,80.63081278,8.006469875
1305UWB5782,32.60869565,15.2173913,6.52173913
1305DIE0390,64.71273938,48.80099917,5.298362476
1305UWB0392,65.56641963,48.98798032,4.938656038
1305UWB5947,63.46483705,63.46483705,32.93310463
1305UWB0393,78.69565217,68.31521739,4.252717391
1305UWB5791,90.75785582,84.65804067,7.578558226
1305UWB5769,72.89316197,54.95928578,6.269008143
1305NOO0373A,90.92881944,88.02083333,6.032986111
1305UWB0373,70.98239318,53.84097791,6.65582595
1305UWB5739,70.94952951,54.20017109,5.902480753
1301VIC0420A,78.16587167,64.18423347,7.006206083
1305UWB5768,75.52887364,55.77472842,5.260148656
1305UWB5779,82.03883495,76.21359223,17.96116505
1304UWB5941,100,100,0
1305UWB0386,100,100,0
1301UWB5919,66.24472574,66.24472574,31.01265823
1304UWB5940,98.5915493,97.18309859,0
1301UWB0424,80.33079033,69.09953745,9.044672714
1305UWB5793,80,80,20
1301UWB5928,96.89265537,92.09039548,3.107344633
1305UWB5943,72.30839416,69.47992701,4.01459854
1304UWB5803,96.16519174,88.20058997,3.83480826
1305UWB5944,74.12121212,71.27272727,5.333333333
1305MOF5696,80.85106383,78.72340426,9.219858156
1305UWB5667,71.08028583,67.33921816,3.236654056
1305UWB5798,66.66666667,62.66666667,31.11111111
1304TYR3480,98.21254469,93.59766006,0.519987
1305UWB0371A,85.98552496,79.73493749,9.342983363
1305UWB0371,78.35478238,70.10929315,9.810515424
1301UWB5917,72.40454642,60.40162111,14.92823841
1305UWB5688,92.39316239,88.71794872,6.837606838
1301UWB5916,72.4261257,60.53001876,15.16181989
1301CHO0437,79.86975208,58.97190474,9.503969371
1304NOR0348I,78.53290183,69.25566343,8.414239482
1305UWB5705,38.46153846,35.8974359,2.564102564
1301UWB5915,48.89867841,46.03524229,50.22026432
1305UWB5684,97.95918367,95.27389903,0
1305UWB5702,69.26229508,59.83606557,7.786885246
1305UWB5683,97.43961353,89.3236715,1.014492754
1301UWB0420B,70.89213107,59.38239124,17.08256929
1301UWB5921,76.04643558,67.78940484,21.76258993
1305UWB5682,80.74494949,65.8459596,10.54292929
1305UWB5689,100,64.1025641,0
1301UWB5763,74.13612565,49.52879581,0
1305UWB0372,62.51337534,49.8394959,10.27226251
1301LIL0436,95.48717949,78.66666667,3.384615385
1304SWE0359,77.51218027,68.87941535,4.11591555
1304UWB5721,87.14028777,68.70503597,7.014388489
1301MOR0418,7.889413351,7.687120701,89.81793661
1304PRA0357E,31.94444444,31.94444444,9.722222222
1301UWB0438D,98.91172914,98.30713422,0
1305UWB0369A,74.64285714,53.07142857,6.071428571
1301UWB0438P,97.84946237,93.90681004,1.792114695
1304UWB0346A,78.61386139,66.28712871,13.68811881
1304CHR0358A,92.08586991,88.81768664,4.677987824
1304UWB5720,69.30259146,57.69817073,12.63338415
1304UWB0348,64.50594549,53.23582027,13.01694202
1304MCK0357,79.772613,70.04581262,4.050505615
1301VAS0415,2.801120448,1.213818861,96.82539683
1304UWB5722,60.42780749,48.6631016,36.36363636
1301SUN0415A,35.23666416,27.18820436,55.40946657
1304UWB0346,52.83018868,13.20754717,32.0754717
1304FUR0356,78.89355437,69.39415422,4.174391973
1301UWB0439G,76.61756683,55.34097109,10.04909984
1305UWB5670,60.22653722,46.66666667,27.99352751
1301UWB0415J,20.83333333,16.66666667,68.75
1304PRI0351H,77.24030317,74.20121861,11.50245207
1301UWB5764,10.77844311,1.19760479,4.790419162
1301UWB5758,18.03278689,18.03278689,18.03278689
1301UWB5757,33.9055794,32.1888412,30.04291845
1301UWB0416,22.72727273,12.43686869,14.70959596
1304NUC5222,96.19565217,89.55745342,1.048136646
1304SYL0352,58.51108323,56.58720201,38.43580092
1301UWB5636,95.42857143,72.32653061,2.93877551
1304HIL0345G,25.44444444,13.66666667,74.44444444
1304UWB0352B,65.99496222,63.47607053,32.74559194
1301SUN0439H,95.71275456,81.67202572,4.072883173
1301UWB5633,90.95755587,68.71027271,7.217551774
1304UWB5254,28.48837209,20.93023256,15.69767442
1305GRE0366,50.68906389,37.94296964,38.59710403
1304UWB345BB,4.47761194,2.985074627,20.89552239
1301COB0415C,28.42485718,24.05269908,64.54762738
1304LIT0354,99.8003992,99.20159681,0.199600798
1304UWB5253,32.25087552,29.9904489,60.55396371
1305WAP0365,66.53052368,56.71121834,14.25699953
1304WAL0345Y,39.12440265,29.42808694,50.85555727
1301UWB5481,65.32637076,59.54743255,5.604873803
1304WIL0353B,75.40106952,75.40106952,24.59893048
1304SUN0353C,79.47019868,79.47019868,20.52980132
1304UWB0345W,36.04703754,16.87019448,59.29443691
1304UWB5252,62.65432099,16.35802469,37.34567901
1301UWB0364D,49.5180051,38.20506692,7.361376673
1304WHA0353,91.76051593,86.59158726,7.710077967
1305ONI0366B,50.2247191,38.35205993,49.28838951
1301UWB0364C,47.86435499,37.80058456,11.33917896
1304UWB0350B,54.89795918,20.81632653,30.40816327
1304UWB0350E,6.25,3.333333333,84.16666667
1304UWB350AA,46.77700348,39.19860627,49.21602787
1305UWB5618,59.4529435,42.48893175,37.74163854
1304GAY0350,74.30205531,55.94003813,14.45509389
1304PEN0349,85.0249584,73.37770383,14.47587354
1301UWB5468,96.19238477,82.01108099,3.253565955
1304UWB5247,63.88429752,56.52892562,8.26446281
1301UWB0363C,28.53185596,26.22345337,44.99076639
1301CHA0341A,82.11550775,59.04981432,10.6133948
1304UWB0345E,91.60426115,89.45258939,5.637590971
1304WIL0345U,97.77777778,97.77777778,0
1304UWB5243,95.51401869,94.95327103,2.242990654
1304GEM5246,89.63210702,89.63210702,10.36789298
1304UWB5605,66.27453719,56.35902849,20.4109966
1304UWB5237,97.17465753,96.31849315,1.113013699
1301ORA0340,76.41937669,39.77642276,12.98441734
1304UWB5235,95.48472776,94.68791501,0
1304UWB3450,94.94382022,78.65168539,5.056179775
1304UWB5453,67.85714286,64.04761905,4.047619048
1301UWB0338D,74.21069889,48.87811505,18.481825
1304BEA0345A,96.2346413,92.4692826,3.7653587
1304UWB0345P,95.0180072,92.40696279,4.981992797
1301WIN0338C,74.02174674,48.77499592,18.69706232
1304UWB0345J,95.41062802,93.3747412,4.554865424
1304WEI0345N,91.66666667,83.70646766,8.333333333
1301BRO0338B,66.16907288,42.95305241,27.37695615
1304BEA0345,100,99.82078853,0
1304UWB5454,96.1038961,96.1038961,3.896103896
1304VAL0345K,89.56989247,88.92473118,10.32258065
1301MUC0333,65.48604041,45.91966962,29.06348137
1301CRY0337,56.83355886,56.74334687,41.27198917
1304UWB0345C,94.93347668,91.88281145,1.142319581
1303UWB0225A,25.32532533,19.71971972,72.07207207
1303WAS0225,35.70663812,30.56745182,62.84796574
1303UWB5609,9.116022099,7.73480663,88.39779006
1301MEL0331,98.87344199,98.39405561,0
1301UWB0330A,88.53211009,88.0733945,11.46788991
1304BAR0345I,82.74531422,78.88643881,16.86879824
1301UWB0330,98.90007021,98.31500117,0
1303UWB5608,48.79227053,35.26570048,51.20772947
1304JOR0345C,88.58102435,85.97816961,3.106633081
1301UWB345PP,34.65346535,34.65346535,65.34653465
1303UWB0223B,4.444444444,4.444444444,95.55555556
1301SUR0220,90.562249,90.562249,9.437751004
1303BRO0226A,56.1451921,51.85735513,25.30248355
1303UWB0223A,28.58603938,24.9296855,68.47353618
1304UWB345DD,89.19078559,86.26698169,6.64500886
1301JAC0216,100,77.66233766,0
1301UWB0219A,96.49430324,95.17966696,2.147239264
1304UWB0345B,81.89581554,80.61485909,13.32194705
1301UWB5447,83.19327731,79.83193277,16.80672269
1301DUCXXX1,84.88372093,76.74418605,11.04651163
1301UWB5445,100,100,0
1301LYA0207A,93.55664108,90.5094208,3.186787625
1301REE0208,74.63768116,69.56521739,4.710144928
1301LAT0206,86.97916667,85.9375,13.02083333
1301CAT0206A,97.41935484,74.19354839,0
1301DAL0210,90.42253521,90.42253521,9.577464789
1303BRO0260,55.60759336,37.02732331,16.73188738
1303BEA0234,59.90546259,42.03484161,28.48320817
1301CAT0207B,91.43968872,89.88326848,1.945525292
1303UPP0223,93.25443787,91.06508876,6.627218935
1303ALE0222D,96.30208333,95.20833333,3.697916667
1303UWB0232A,87.16938661,86.4518852,3.151378728
1301DEL0211,72.72727273,72.72727273,27.27272727
1303UWB5480,100,93.04347826,0
1301UWB5442,97.46835443,91.13924051,2.53164557
1303ART0222E,93.9628483,92.10526316,6.037151703
1301UWB0205,80.99824869,76.5323993,19.00175131
1301LUS0204,28.89390519,28.89390519,71.10609481
1303SPH0222F,100,98.71060172,0
1303TAM0222G,100,98.70550162,0
1303UWB5547,89.77217644,88.63305865,2.278235579
1303SUT0228,100,97.97979798,0
1301JIM0199B,100,96.61654135,0
1301BOG0200,92.81609195,92.52873563,7.088122605
1301UWB0186B,96.43281807,90.72532699,3.567181926
1301ROU0187,80,79.28571429,19.28571429
1301ROE0199C,44.18604651,27.13178295,55.03875969
1301LON0186,84.60133901,80.91905052,12.50760803
1301PEL0197A,75.55555556,54.07407407,24.44444444
1301UWB0186A,91.46788991,87.88990826,4.862385321
1303UWB0237G,72.19728327,67.35847957,24.11240016
1303TOM0240D,71.48868951,59.41923461,14.19209932
1301UWB0198C,100,98.72340426,0
1301CRY0197B,93.22649573,83.97435897,3.931623932
1301CRA0197,97.02117184,87.59231905,0.320039389
1303UWB5560,70.71197411,58.34978882,14.98135045
1301UWB5457,97.41901501,87.56913353,0.052673163
1301CUR0198B,100,99.10714286,0
1303UWB0298,58.40288744,44.16873449,27.83667945
1303HIL0237C,79.22713466,69.92912589,6.614917314
1301POP0191,94.33721079,88.54020197,5.004473987
1301CRA0185,98.06187104,83.33954529,1.789042117
1303UWB0227,72.08653175,65.55012794,22.77273785
1303MER5508,61.34860302,56.56037121,36.30170797
1303EAR0229A,89.2082703,87.94755421,6.555723651
1301STI0187A,93.89211418,87.47581035,5.784349299
1301MIN0188,93.40627699,86.32306363,6.170046481
1301GAR0195A,47.82608696,46.99792961,50.51759834
1301BRO0193A,85.98290598,85.2991453,13.33333333
1303HIL5506,85.60817084,76.41597029,13.55617456
1301BUL0192,94.36018957,86.3507109,5.639810427
1303UWB5505,79.21980495,70.16754189,19.50487622
1301GEO0192A,100,97.6744186,0
1303UWB5503,59.04255319,57.9787234,40.95744681
1301WEY0184G,97.4,89.66666667,0
1303CRO0231,69.34460888,65.43340381,11.31078224
1303UWB0230,74.40329218,64.11522634,21.66255144
1303FRE0231F,77.40585774,77.40585774,21.12970711
1301TUR0184B,99.61740794,97.32185557,0.382592061
1303GOS0304,66.18444846,61.07594937,11.75406872
1301MAS0188A,95.69368667,88.87373344,4.306313328
1301BAR0192B,90.89584851,84.52294246,8.994901675
1301QUE0184A,95.12243758,91.05846694,4.139746351
1301TEA0188B,95.9865518,88.71611683,4.013448203
1301LTW0189,97.59708738,89.83009709,2.402912621
1303UWB5513,76.10008628,70.14667817,18.76617774
1301SUM0193,97.58179232,91.60739687,2.275960171
1303PEC0232,58.57605178,54.15318231,35.70658037
1301UTW0190,98.06553494,92.45953415,1.934465061
1301SIL0184C,97.97690619,94.34106308,1.612749308
1301NAW0184D,97.65140077,93.27294078,2.013085053
1303WAL0257,55.99315068,55.70776256,41.60958904
1303UWB0320B,54.05405405,43.79222973,18.49662162
1303UWB0259,78.80794702,78.14569536,18.87417219
1303UWB0243,69.11570612,54.1575011,13.59436868
1301MAR5930,94.74535166,64.7938561,4.810024252
1303UWB0263A,58.2249742,43.28173375,37.17234262
1303ORA0239D,37.50689465,32.43243243,55.5984556
1304UWB5242,75.67567568,72.63513514,21.28378378
1302UWB5307,81.36986301,64.38356164,7.671232877
1302TRA0089X,88.57142857,88.57142857,11.42857143
1302UWB0089V,31.1965812,30.76923077,15.38461538
1302HAR0089S,95.91642925,93.82716049,4.08357075
1302RAY0089U,70.09174312,68.99082569,7.431192661
1302LUD5262,100,95.61717352,0
1302BAL0089O,99.05660377,96.22641509,0.943396226
1302UWB0102B,96.23655914,95.51971326,3.76344086
1302UWB0064E,90.50886221,83.19039451,5.574614065
1302UWB5303,100,97.06840391,0
1302UWB0089G,96.55172414,96.55172414,3.448275862
1302UWB0064B,100,99.51219512,0
1302UWB5265,90.84507042,86.79577465,9.154929577
1302DEN0089J,89.24050633,85.94936709,8.797468354
1302UWB0076A,91.94991055,85.06261181,7.960644007
1302UWB0064D,81.7679558,72.62682069,18.18181818
1302UWB5266,73.31081081,65.87837838,18.24324324
1302SOL0089K,88.22525597,87.03071672,7.849829352
1302DUT0065A,88.76080692,80.38287361,10.6422396
1302BAL0064A,91.73913043,90.86956522,8.260869565
1302BRO0065,90.22655862,82.42103522,9.293864726
1302UWB0064,85.66210046,76.34703196,13.18580962
1302DRE0063,85.7733627,76.30691779,13.21526498
1302UWB5411,80,65,20
1302UWB0097E,100,100,0
1302SOU0067E,85.71428571,77.19190681,12.8142244
1302SOU0067D,83.3,75.6,15.5
1302LIT0094,90.75451647,78.53347503,9.245483528
1302WON0097D,100,96.9348659,0
1302MEN0097C,77.00729927,64.05109489,22.62773723
1302UWB0067A,84.73251583,78.27786013,13.63697615
1302BLA0080,91.67803547,80.95156889,3.939290587
1302PUT0093B,79.21196834,75.60233104,20.30964599
1302UWB0101A,100,100,0
1302KEN5213,93.35793358,92.80442804,6.642066421
1302UWB0097A,77.43946296,71.34979621,19.22800288
1302LOS0093A,78.82794507,75.26230487,20.70289175
1302LBU076EE,91.25560538,76.34529148,6.950672646
1302UWB5410,81.48148148,78.83597884,18.51851852
1302UWB0072A,92.53112033,90.04149378,7.468879668
1302UWB0097B,76.4774044,69.14831981,19.87253766
1302JOH0076H,98.97142857,90.28571429,1.028571429
1302CHA0089D,97.58713137,95.97855228,0
1302UWB0076I,99.71139971,88.74458874,0.288600289
1302CAR0062A,76.34343211,68.87439186,22.30484299
1302SEV0077C,89.34130164,82.17639719,9.227030932
1302UWB5409,71.77722153,65.33166458,25.78222778
1302NIM0076E,90.88486141,83.5021322,8.68869936
1302UWB0098A,87.37919272,79.33484935,7.617964753
1302UWB0097F,100,100,0
1302UWB0076G,92.88472599,77.32314518,4.51893846
1302UWB5214,97.89473684,85.96491228,2.105263158
1302ICE0098,84.55140291,71.79771543,13.18620384
1302UWB0076K,95.11754069,92.22423146,0
1302UWB0099B,91.22807018,91.22807018,0
1302UWB0076F,91.66666667,50,8.333333333
1302UWB0072B,96.34966378,93.08357349,3.650336215
1302UWB0076C,100,100,0
1302DEA0073,89.77777778,71.55555556,8
1302PIN0072,91.7611664,83.56861838,8.215690812
1302UWB5208,94.30479873,83.17806293,5.343645632
1302UWB0076B,92.95888637,87.24506313,6.782130139
1302UWB0076D,100,96.1038961,0
1302SAG0076J,94.20168067,82.84513806,5.43817527
1302BRE0099,76.86403509,64.74780702,21.10745614
1302BOY0076,91.66666667,82.34538629,6.788842785
1302UWB5212,97.56493506,83.92857143,1.785714286
1302ARL5219,77.18428781,66.51982379,22.09985316
1302CLE0075A,95.03759398,93.83458647,4.511278195
1302UWB0077,91.08507387,82.52674478,8.914926133
1302BOG0086,73.48464854,64.22099059,23.46265505
1302PAL0061A,63.57372531,58.33716123,34.45107947
1302UWB5408,67.53986333,65.48974943,32.46013667
1302UWB5323,45.82524272,43.88349515,54.17475728
1302UWB0071A,91.71910112,83.60674157,7.629213483
1301TIB0183E,85.52787663,80.18979834,14.47212337
1301PEL0168B,96.00665557,90.18302829,3.993344426
1301CAN0168A,93.24149806,88.16185966,5.639259578
1302CHI0075,53.71248025,52.2906793,36.96682464
1302MID0062,71.27295198,63.59286723,27.06214689
1302WES0067,87.88433641,80.31702226,10.56681881
1302GLE0074,34.66787989,32.93903549,64.422202
1302BAR0071,81.19122257,77.30407524,18.43260188
1301PUD5194,94.48051948,73.13311688,4.951298701
1302LOC0070,94.93333333,74.13333333,5.066666667
1302UWB0069C,94.81481481,77.62962963,5.185185185
1301STI0183C,96.76300578,94.45086705,3.179190751
1302HAI0092,84.32708688,83.47529813,14.99148211
1301ROA0183B,87.82909931,79.46882217,12.07852194
1302DIX0069B,81.96347032,72.45053272,18.03652968
1301UWB0168G,96.70477471,82.24613315,3.295225286
1302EAS0089,79.481439,66.1369301,13.46637404
1302UWB0062B,87.04318937,82.39202658,12.62458472
1302UWB0089A,40.90909091,22.72727273,59.09090909
1302UWB0069A,95.37572254,94.79768786,4.624277457
1302GIL0061,69.44639103,66.78346181,26.76944639
1302CRO0059,57.20708807,52.26130653,41.62919862
1301OSS0183D,72.45430809,56.78851175,27.154047
1301WIC0183A,99.03130946,89.11952949,0.951392493
1302DIV0083,76.85962503,64.1774141,16.87500885
1301UWB0168C,96.22994652,87.70053476,2.005347594
1302LON0069,80.00772648,68.0896272,19.10372803
1301UWB0168F,94.98577525,87.69559033,2.667140825
1301CLE0177,100,99.39759036,0
1301UWB0168E,95.11434511,87.94178794,2.598752599
1302UWB5216,80.28985507,80,19.71014493
1301MUD0176,100,94.84193012,0
1302CRO0059,69.73978008,62.77717704,28.74636633
1302UWB5300,64.94845361,54.63917526,17.5257732
1302PEA0093,60.12658228,48.80720545,25.3164557
1302WIX0054,88.48,76.48,11.52
1302UWB0082A,73.75,73.75,26.25
1302KIR0052,70.61356297,60.20810908,27.75983734
1302UWB5204,54.64114833,49.28229665,43.92344498
1302UWB0082,71.73083593,63.61429067,18.4356573
1301UWB0167B,97.7443609,96.2406015,0
1302UWB0082B,64.64435146,55.64853556,12.76150628
1301OSC0175,79.74714519,73.27895595,19.79608483
1302MAH0053,47.31182796,43.74193548,52.19354839
1302CAS0059B,39.14549654,38.91454965,60.85450346
1301UWB0167A,100,90.2173913,0
1302MUD0060,37.96198522,29.09186906,61.6156283
1302UWB5132,78.57142857,78.57142857,16.07142857
1302UWB5133,85.90909091,82.27272727,14.09090909
1302UWB5297,0,0,100
1302UWB0081,78.26086957,64.47507953,6.998939555
1302UWB0081A,57.06806283,43.97905759,8.376963351
1302SEC0051,65.55201699,53.50318471,29.70629866
1302UWB5125,86.6616428,78.37226827,11.60512434
1302UWB5134,73.6407767,69.75728155,17.86407767
1302UWB5135,100,100,0
1301BRY0183,71.08433735,53.41365462,25.30120482
1302UWB0103K,66.75977654,28.2122905,6.703910615
1301UWB5206,92.47168554,86.70886076,6.19586942
1301UWB0174C,77.98066595,72.61009667,21.45542427
1302UWB5110,32.02357564,31.04125737,67.58349705
1302UWB5111,16.92708333,16.92708333,83.07291667
1302UWB5137,93.01397206,86.42714571,0
1302TEA0057C,9.825033647,9.690444145,90.17496635
1302UWB0103I,71.41818182,49.67272727,8
1301IND0167,97.6022567,94.92242595,2.3977433
1302UWB5121,61.74273859,60.87136929,37.593361
