OBJECTID,REACHCODE,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID_12,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode_1,FType,FCode,Shape_Leng,LkAcres,Perimeter,Lake_ID,Location_I,Long,Lat,Region,County,Type,LocType,Shape_Le_1,Shape_Area,ReachNew
5868,W04150101002402,9.204394141000000,0,0,0,0,0.023302264,57.802929429999999,19.613848200000000,3.705059920000000,0.349533955,0.329560586,0,0,8.591877497000001,0.379494008,80185,80186,1,80185,29809,15509538,12/18/2001 0:00:00,3,964313,Salmon Lake,0.460000000000000,0.000000000000000,04150101002402,390,39004,0.046377835065000,113.543000000000010,4564.169392339999800,0801SAL0517,0801SAL0517_C,-74.940101600000006,43.946399700000001,6,Herkimer,Lake,Centroid,0.046377833692200,0.000051554721418,W04150101002402
5869,W04150101002408,6.310537129000000,0,0,0,0,0,56.574699150000001,11.857939540000000,18.755503380000000,0.807161726,0.293513355,0,0,5.033754036000000,0.366891694,80702,80703,1,80702,30326,15509572,11/9/1999 0:00:00,3,965123,Shingle Shanty Pond,0.298000000000000,0.000000000000000,04150101002408,390,39004,0.029831141109400,73.660899999999998,2701.321929870000100,0801SHI0565,0801SHI0565_C,-74.780799900000005,43.916500100000000,5,Hamilton,Lake,Centroid,0.029831140988100,0.000033429148941,W04150101002408
5870,W04150101002412,3.017408124000000,0,0,0,0,0,59.226305609999997,10.212765960000000,16.866537720000000,0.657640232,0.425531915,0,0,8.858800774000001,0.735009671,80703,80704,1,80703,30327,15509580,11/9/1999 0:00:00,3,972017,Little Lilly Pad Pond,0.071000000000000,0.000000000000000,04150101002412,390,39004,0.014412404340100,17.407699999999998,1332.345027410000100,0801UWB0565A,0801UWB0565A_C,-74.774696399999996,43.911300699999998,5,Hamilton,Lake,Centroid,0.014412402835700,0.000007899367338,W04150101002412
5871,W04150101002414,7.031250000000000,0,0,0,0,0,35.267857139999997,8.816964285999999,44.977678570000002,1.004464286,1.004464286,0,0,0.781250000000000,1.116071429,80705,80706,1,80705,30329,15509586,11/9/1999 0:00:00,3, , ,0.054000000000000,0.000000000000000,04150101002414,390,39004,0.010818607862100,13.371900000000000,974.087591280999960,0801UWB5497,0801UWB5497_C,-74.727096599999996,43.902900699999996,5,Hamilton,Lake,Centroid,0.010818607512700,0.000006067117812,W04150101002414
5872,W04150101002416,4.973062578000000,0,0,0,0,0.008288438,51.719850809999997,18.027351840000001,17.281392459999999,1.641110651,0.331537505,0,0,5.859925404000000,0.157480315,81431,81432,1,81431,31055,15509574,11/9/1999 0:00:00,3,962911,Rose Pond,0.158000000000000,0.000000000000000,04150101002416,390,39004,0.020839593499000,39.104700000000001,1856.289096470000000,0801ROS0568,0801ROS0568_C,-74.826698300000004,43.918098399999998,5,Hamilton,Lake,Centroid,0.020839593000100,0.000017747157456,W04150101002416
5873,W04150101002420,14.047936090000000,0,0,0,0,0,61.717709720000002,13.382157120000000,8.521970705999999,0.133155792,0.332889481,0,0,1.764314248000000,0.099866844,81250,81251,1,81250,30874,15511830,11/9/1999 0:00:00,3,956191,Lyon Lake,0.342000000000000,0.000000000000000,04150101002420,390,39004,0.032709938935000,84.466800000000006,2987.101797400000100,0801LYO0498,0801LYO0498_C,-75.018699600000005,43.946899400000000,6,Herkimer,Lake,Centroid,0.032709937991800,0.000038352732310,W04150101002420
5874,W04150101002421,2.580645161000000,1.612903226,0,0,0,0,42.903225810000002,5.806451613000000,6.774193548000000,0,0,0,0,37.741935480000002,2.580645161,81189,81190,0,81189,30813,15508934,11/9/1999 0:00:00,3, , ,0.015000000000000,0.000000000000000,04150101002421,390,39004,0.005677495679190,3.800715630670000,572.503505927999980, , ,0.000000000000000,0.000000000000000,0, , , ,0.005677494626870,0.000001728517255,W04150101002421
5875,W04150101002422,5.393743258000000,0,0,0,0,0,64.293419630000002,14.347357069999999,11.650485440000001,0,0.431499461,0,0,3.559870550000000,0.323624595,81254,81255,1,81254,30878,15511842,11/9/1999 0:00:00,3, , ,0.040000000000000,0.000000000000000,04150101002422,390,39004,0.009858982326960,9.817327202580000,919.085105718000020,0801UWB0497,0801UWB0497_C,-75.014801000000006,43.940898900000001,6,Herkimer,Lake,Centroid,0.009858980718690,0.000004457170086,W04150101002422
5876,W04150101002423,13.848568070000001,0,0,0,0,0,39.780306000000003,36.994899959999998,4.433111024000000,0.156924284,0.431541781,0,0,3.962338172000000,0.39231071,81252,81253,1,81252,30876,15511836,11/9/1999 0:00:00,3,966854,Sunshine Pond,0.291000000000000,0.000000000000000,04150101002423,390,39004,0.044495645482200,71.830900000000000,4394.533587949999900,0801SUN0487,0801SUN0487_C,-75.051399200000006,43.938598599999999,6,Herkimer,Lake,Centroid,0.044495647997400,0.000032610688892,W04150101002423
5877,W04150101002424,15.254237290000001,0,0,0,0,0,25.202652910000001,21.075902729999999,35.814296239999997,0.147383935,0.957995578,0,0,1.547531319000000,0,80707,80708,1,80707,30331,15509600,11/9/1999 0:00:00,3,965848,South Pond,0.199000000000000,0.000000000000000,04150101002424,390,39004,0.035077218603100,49.105899999999998,3109.856668739999800,0801SOU0772,0801SOU0772_C,-74.738700899999998,43.887298600000001,5,Hamilton,Lake,Centroid,0.035077219387600,0.000022274700746,W04150101002424
5878,W04150101002425,1.906873614000000,1.064301552,0,0,0,0,55.432372510000000,17.605321510000000,8.957871397000000,0.133037694,0.532150776,0,0,13.968957870000001,0.399113082,81247,81248,1,81247,30871,15511816,11/9/1999 0:00:00,3,972038,Spring Pond,0.054000000000000,0.000000000000000,04150101002425,390,39004,0.013357886800600,13.357699999999999,1243.028891210000000,0801UWB0444,0801UWB0444_C,-75.138496399999994,43.959999099999997,6,Herkimer,Lake,Centroid,0.013357887425700,0.000006066507541,W04150101002425
5879,W04150101002426,3.361344538000000,2.100840336,0,0,0,0,40.756302519999998,7.563025210000000,8.823529411999999,0,0,0,0,34.453781509999999,2.941176471,81188,81189,0,81188,30812,15508930,11/9/1999 0:00:00,3, , ,0.050000000000000,0.000000000000000,04150101002426,390,39004,0.018184582502800,12.279600000000000,1790.761196290000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.018184583135500,0.000005584559660,W04150101002426
5880,W04150101002427,9.047292666000001,0,0,0,0,0,44.551062369999997,32.967786150000002,12.405757370000000,0.205620288,0.34270048,0,0,0.479780672000000,0,80698,80699,1,80698,30322,15509560,11/9/1999 0:00:00,3, , ,0.041000000000000,0.000000000000000,04150101002427,390,39004,0.009119728041390,10.120200000000001,853.717524950999970,0801UWB0510,0801UWB0510_C,-74.997100799999998,43.935398100000000,6,Herkimer,Lake,Centroid,0.009119728341090,0.000004594293126,W04150101002427
5881,W04150101002430,14.014251780000000,0,0,0,0,0,73.634204280000006,2.375296912000000,9.026128266000001,0,0.950118765,0,0,0.000000000000000,0,81251,81252,1,81251,30875,15511832,11/9/1999 0:00:00,3,948752,Duck Pond,0.051000000000000,0.000000000000000,04150101002430,390,39004,0.011144785510700,12.669000000000000,1072.986710090000100,0801DUC0492,0801DUC0492_C,-75.083999599999999,43.945701600000000,6,Herkimer,Lake,Centroid,0.011144786601900,0.000005752293576,W04150101002430
5882,W04150101002431,22.774869110000001,0,0,0,0,0,45.026178010000002,14.659685860000000,15.968586390000000,0.261780105,1.308900524,0,0,0.000000000000000,0,81257,81258,1,81257,30881,15511848,11/9/1999 0:00:00,3,965615,Soda Pond,0.086000000000000,0.000000000000000,04150101002431,390,39004,0.014465140917000,21.279599999999999,1397.210979060000000,0801SOD0511,0801SOD0511_C,-75.009399400000007,43.935298899999999,6,Herkimer,Lake,Centroid,0.014465141506400,0.000009660223121,W04150101002431
5883,W04150101002433,7.298620383000000,0,0,0,0,0,45.927903870000002,32.977303069999998,11.971517580000000,0.178015131,0.534045394,0,0,0.979083222000000,0.133511348,81261,81262,0,81261,30885,15511858,11/9/1999 0:00:00,3,951141,Ginger Pond,0.023000000000000,0.000000000000000,04150101002433,390,39004,0.008602217054150,5.713454180310000,796.292534972000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.008602217264590,0.000002593546374,W04150101002433
5884,W04150101002434,8.590102708000000,0,0,0,0,0,44.164332399999999,38.281979460000002,5.073140367000000,0.248988484,0.404606287,0,0,2.925614690000000,0.311235605,81253,81254,1,81253,30877,15511838,11/9/1999 0:00:00,3, , ,0.189000000000000,0.000000000000000,04150101002434,390,39004,0.029709500728600,46.705599999999997,2779.156317420000100,0801MOS0491,0801MOS0491_C,-75.076202400000000,43.941101099999997,6,Herkimer,Lake,Centroid,0.029709501129300,0.000021205155145,W04150101002434
5885,W04150101002435,6.051454139000000,0,0,0,0,0,33.909395969999998,27.505592839999998,20.878076060000001,1.15212528,0.419463087,0,0,9.776286353000000,0.307606264,82130,82131,0,82130,31754,15509604,3/6/2009 0:00:00,3,956109,Lower Sister Lake,0.688000000000000,0.000000000000000,04150101002435,390,39004,0.074616902182600,169.794000000000010,6987.878425709999600, , ,0.000000000000000,0.000000000000000,0, , , ,0.074616904294800,0.000077009733123,W04150101002435
5886,W04150101002436,7.003745318000000,0,0,0,0,0,49.063670410000000,29.475655430000000,11.947565539999999,0.299625468,0.524344569,0,0,1.460674157000000,0.224719101,81264,81265,0,81264,30888,15511866,11/9/1999 0:00:00,3, , ,0.028000000000000,0.000000000000000,04150101002436,390,39004,0.008349956519600,7.006728721740000,779.423850001999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.008349956919640,0.000003180444863,W04150101002436
5887,W04150101002437,0.293593373000000,2.778651568,0.010485478,0,0,0,54.650309319999998,13.956170699999999,6.920415225000000,4.603124672,0.524273881,0,0,15.948411450000000,0.314564328,81344,81345,1,81344,30968,15514150,11/9/1999 0:00:00,3, , ,0.066000000000000,0.000000000000000,04150101002437,390,39004,0.021052706575900,16.213699999999999,2020.772523189999900,0801UWB5154,0801UWB5154_C,-75.203796400000002,43.958000200000001,6,Lewis,Lake,Centroid,0.021052705855000,0.000007363097390,W04150101002437
5888,W04150101002439,15.797032070000000,0,0,0,0,0,33.604595500000002,27.237912880000000,19.291527049999999,0.430828147,0.861656295,0,0,2.680708473000000,0.095739588,80706,80707,1,80706,30330,15509598,11/9/1999 0:00:00,3,967173,Terror Lake,0.290000000000000,0.000000000000000,04150101002439,390,39004,0.056324412880200,71.673500000000004,5165.994035640000200,0801TER0570,0801TER0570_C,-74.829101600000001,43.886699700000001,6,Herkimer,Lake,Centroid,0.056324415170100,0.000032512997532,W04150101002439
5889,W04150101002440,13.776137759999999,0,0,0,0,0,46.248462480000001,3.075030750000000,36.039360389999999,0,0.49200492,0,0,0.369003690000000,0,81255,81256,1,81255,30879,15511844,11/9/1999 0:00:00,3,960171,Pepperbox Pond,0.102000000000000,0.000000000000000,04150101002440,390,39004,0.013935280006600,25.086600000000001,1389.677014410000100,0801PEP0443,0801PEP0443_C,-75.093696600000001,43.936798099999997,6,Herkimer,Lake,Centroid,0.013935281862800,0.000011388807342,W04150101002440
5890,W04150101002441,17.787418660000000,0,0,0,0,0,47.288503249999998,26.898047720000001,5.639913232000000,0,0.650759219,0,0,0.433839479000000,1.301518438,80701,80702,1,80701,30325,15509570,11/9/1999 0:00:00,3,952711,Hidden Lake,0.073000000000000,0.000000000000000,04150101002441,390,39004,0.013814199914800,18.025800000000000,1255.185912290000000,0801HID0505,0801HID0505_C,-74.993797299999997,43.920501700000003,6,Herkimer,Lake,Centroid,0.013814200099100,0.000008181176372,W04150101002441
5891,W04150101002442,15.029099620000000,0,0,0,0,0,36.357411849999998,38.548442309999999,4.553235193000000,0.205409106,0.581992468,0,0,4.279356385000000,0.445053064,81256,81257,1,81256,30880,15511846,11/9/1999 0:00:00,3,948219,Deer Pond,0.097000000000000,0.000000000000000,04150101002442,390,39004,0.016819835888000,23.850700000000000,1638.471720009999900,0801DEE0485,0801DEE0485_C,-75.057800299999997,43.934299500000002,6,Herkimer,Lake,Centroid,0.016819837576500,0.000010827310551,W04150101002442
5892,W04150101002443,22.826086960000001,26.08695652,0,0,0,3.260869565,7.608695652000000,21.739130429999999,0.000000000000000,0,1.086956522,0,0,7.608695652000000,9.782608696,80704,80705,0,80704,30328,15509584,11/9/1999 0:00:00,3, , ,0.031000000000000,0.000000000000000,04150101002443,390,39004,0.008604819204230,7.543954966890000,790.625202799000020, , ,0.000000000000000,0.000000000000000,0, , , ,0.008604819447200,0.000003423190698,W04150101002443
5893,W04150101002444,10.821831870000000,2.321204517,0,0,0,0,59.692597239999998,4.924717691000000,11.668757840000000,0.2195734,0.345043915,0,0,9.755332497000000,0.250941029,81249,81250,2,81249,30873,15511828,11/9/1999 0:00:00,3,964401,Sand Pond,0.310000000000000,0.000000000000000,04150101002444,390,39004,0.024198381300100,76.517600000000002,2313.267898579999800,0801SAN0436,0801SAN0436_C,-75.160003700000004,43.949199700000001,6,Lewis,Lake,Centroid,0.024198381992100,0.000034744173246,W04150101002444
5894,W04150101002445,3.333333333000000,0,0,0,0,0,68.666666669999998,1.666666667000000,7.000000000000000,0,0,0,0,19.333333329999999,0,81246,81247,0,81246,30870,15511814,11/9/1999 0:00:00,3, , ,0.036000000000000,0.000000000000000,04150101002445,390,39004,0.008445799118720,8.816743029850001,756.169182387999970, , ,0.000000000000000,0.000000000000000,0, , , ,0.008445799748240,0.000004004213194,W04150101002445
5895,W04150101002446,10.821643290000001,0,0,0,0,0,65.330661320000004,11.422845690000001,11.623246490000000,0,0.601202405,0,0,0.200400802000000,0,81266,81267,0,81266,30890,15511876,11/9/1999 0:00:00,3,965424,Slim Pond,0.069000000000000,0.000000000000000,04150101002446,390,39004,0.019748787750200,17.115100000000002,1654.741245190000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.019748788214200,0.000007768265220,W04150101002446
5896,W04150101002447,7.731958763000000,0,0,0,0,0,58.505154640000001,22.164948450000001,4.639175258000000,0.257731959,0,0,0,5.670103093000000,1.030927835,81879,81880,1,81879,31503,15511870,11/9/1999 0:00:00,3, , ,0.033000000000000,0.000000000000000,04150101002447,390,39004,0.007396078106550,8.120011572130000,735.911574322999970,0801UWB5193,0801UWB5193_C,-75.055099499999997,43.926399199999999,6,Herkimer,Lake,Centroid,0.007396077561600,0.000003685692777,W04150101002447
5897,W04150101002448,8.304809944000001,0,0,0,0,0,40.208971360000000,39.983786709999997,4.134390200000000,0.135110791,0.351288056,0,0,6.530354891000000,0.351288056,81259,81260,1,81259,30883,15511852,11/9/1999 0:00:00,3,957743,Moshier Ponds,0.145000000000000,0.000000000000000,04150101002448,390,39004,0.038059078230000,35.713500000000003,3692.625188410000200,0801MOS0489,0801MOS0489_C,-75.072197000000003,43.928798700000002,6,Herkimer,Lake,Centroid,0.038059076875300,0.000016211759667,W04150101002448
5898,W04150101002449,6.209850107000000,0,0,0,0,0,73.447537470000000,4.710920771000000,15.631691650000000,0,0,0,0,0.000000000000000,0,81267,81268,0,81267,30891,15511880,11/9/1999 0:00:00,3,972037,Jackson Pond,0.016000000000000,0.000000000000000,04150101002449,390,39004,0.006942898982310,3.842800153190000,616.319616910000040, , ,0.000000000000000,0.000000000000000,0, , , ,0.006942898730550,0.000001744162199,W04150101002449
5899,W04150101002450,29.166666670000001,0,0,0,0,0,40.625000000000000,0.000000000000000,9.375000000000000,0,3.125,0,0,17.708333329999999,0,81248,81249,1,81248,30872,15511824,11/9/1999 0:00:00,3,956920,Meister Pond,0.027000000000000,0.000000000000000,04150101002450,390,39004,0.006356013155920,6.558895375330000,595.096086069999960,0801MEI0420,0801MEI0420_C,-75.247398399999994,43.956600199999997,6,Lewis,Lake,Centroid,0.006356013231850,0.000002978575406,W04150101002450
5900,W04150101002451,13.580246910000000,0,0,0,0,0,55.542828049999997,17.843960800000001,10.576555940000000,0.649102711,0.407280132,0,0,1.081837852000000,0.318187603,82137,82138,2,82137,31761,15511854,3/6/2009 0:00:00,3,962227,Raven Lake,0.544000000000000,0.000000000000000,04150101002451,390,39004,0.047442565247800,134.247999999999990,4541.624640500000200,0801RAV0496,0801RAV0496_C,-75.031501800000001,43.930198699999998,6,Herkimer,Lake,Centroid,0.047442567739500,0.000060938471964,W04150101002451
5901,W04150101002452,13.684210530000000,0,0,0,0,0,28.157894740000000,16.052631580000000,37.631578949999998,0,0.263157895,0,0,4.210526316000000,0,80708,80709,1,80708,30332,15509620,11/9/1999 0:00:00,3, , ,0.044000000000000,0.000000000000000,04150101002452,390,39004,0.010058068139200,10.741899999999999,879.502688860000030,0801UWB0760,0801UWB0760_C,-74.754898100000005,43.876800500000002,5,Hamilton,Lake,Centroid,0.010058067758700,0.000004871724647,W04150101002452
5902,W04150101002453,29.236739969999999,0,0,0,0,0,42.949547219999999,6.209573092000000,19.146183700000002,0,1.423027167,0,0,0.646830530000000,0.388098318,81269,81270,1,81269,30893,15511884,11/9/1999 0:00:00,3,949773,Evergreen Lake,0.190000000000000,0.000000000000000,04150101002453,390,39004,0.026008066475800,46.990400000000001,2320.499333490000000,0801EVE0500,0801EVE0500_C,-75.015800499999997,43.918498999999997,6,Herkimer,Lake,Centroid,0.026008066444000,0.000021326183698,W04150101002453
5903,W04150101002454,17.884615380000000,0,0,0,0,0,55.865384620000000,10.192307690000000,12.692307690000000,0,0.288461538,0,0,3.076923077000000,0,81271,81272,1,81271,30895,15511890,11/9/1999 0:00:00,3,960046,Peaked Mountain Lake,0.152000000000000,0.000000000000000,04150101002454,390,39004,0.019263716927600,37.568100000000001,1753.640672520000000,0801PEA0502,0801PEA0502_C,-75.003601099999997,43.914199799999999,6,Herkimer,Lake,Centroid,0.019263718446900,0.000017048765811,W04150101002454
5904,W04150101002455,0.000000000000000,0.038744673,0,0,0,0,67.376985660000003,2.867105773000000,12.785741959999999,0,0,0,0,16.892677259999999,0.038744673,81432,81433,0,81432,31056,15509588,11/9/1999 0:00:00,3, , ,0.013000000000000,0.000000000000000,04150101002455,390,39004,0.006050525991280,3.093922512340000,511.603469370000030, , ,0.000000000000000,0.000000000000000,0, , , ,0.006050525882790,0.000001403760227,W04150101002455
5905,W04150101002456,3.745318352000000,0,0,0,0,0,87.141073660000004,6.866416979000000,0.749063670000000,0.873907615,0.124843945,0,0,0.374531835000000,0.124843945,81272,81273,1,81272,30896,15511894,11/9/1999 0:00:00,3,947790,Cropsey Pond,0.042000000000000,0.000000000000000,04150101002456,390,39004,0.012684765707200,10.414000000000000,1111.305738080000100,0801CRO0480,0801CRO0480_C,-75.068901100000005,43.912300100000003,6,Herkimer,Lake,Centroid,0.012684764870200,0.000004725793583,W04150101002456
5906,W04150101002457,21.946169770000001,0.82815735,0,0,0,0,38.923395450000001,7.867494824000000,7.246376812000000,0,0.82815735,0,0,21.739130429999999,0.621118012,81878,81879,1,81878,31502,15509592,11/9/1999 0:00:00,3,958039,Mud Lake,0.108000000000000,0.000000000000000,04150101002457,390,39004,0.017677059061300,26.738499999999998,1617.570441300000100,0801MUD0574,0801MUD0574_C,-74.969200099999995,43.895999900000000,6,Herkimer,Lake,Centroid,0.017677057478500,0.000012130453138,W04150101002457
5907,W04150101002458,3.403330920000000,0,0,0,0,0,40.622737149999999,26.357711800000001,27.081824760000000,0,0.796524258,0,0,1.665459812000000,0.072411296,80717,80718,1,80717,30341,15509674,11/9/1999 0:00:00,3,959575,Otter Pond,0.047000000000000,0.000000000000000,04150101002458,390,39004,0.011313848555600,11.500700000000000,968.686759380000010,0801OTT0759,0801OTT0759_C,-74.723396300000005,43.855201700000002,5,Hamilton,Lake,Centroid,0.011313848677900,0.000005213975133,W04150101002458
5908,W04150101002459,9.048723898000000,0,0,0,0,0,68.600154680000003,13.766434650000001,7.192575406000000,0,0.386697602,0,0,0.850734725000000,0.154679041,80713,80714,1,80713,30337,15509648,11/9/1999 0:00:00,3,951936,Gull Lakes,0.110000000000000,0.000000000000000,04150101002459,390,39004,0.019388296963500,27.175999999999998,1809.079701030000000,0801GUL0762,0801GUL0762_C,-74.823196400000000,43.860298200000003,5,Hamilton,Lake,Centroid,0.019388296339400,0.000012321696651,W04150101002459
5909,W04150101002460,14.031339030000000,2.777777778,0,0,0,0,66.096866100000000,8.903133903000001,4.202279202000000,0.142450142,0.56980057,0,0,3.276353276000000,0,81268,81269,1,81268,30892,15511882,11/9/1999 0:00:00,3,947783,Crooked Lake,0.201000000000000,0.000000000000000,04150101002460,390,39004,0.037708079745300,49.623600000000003,3839.716608260000200,0801CRO0441,0801CRO0441_C,-75.167297399999995,43.915599800000003,6,Lewis,Lake,Centroid,0.037708079332800,0.000022520788919,W04150101002460
5910,W04150101002461,11.224489800000001,0,0,0,0,0,83.965014580000002,0.291545190000000,0.000000000000000,0.874635569,0.145772595,0,0,3.352769679000000,0.145772595,81260,81261,1,81260,30884,15511856,11/9/1999 0:00:00,3,965573,Snider Pond,0.064000000000000,0.000000000000000,04150101002461,390,39004,0.010339759380800,15.715500000000000,968.805494072999980,0801SNI0429,0801SNI0429_C,-75.243301399999993,43.930599200000003,6,Lewis,Lake,Centroid,0.010339758778100,0.000007133740058,W04150101002461
5911,W04150101002462,16.000000000000000,21.2,0,0,0,0,56.000000000000000,2.400000000000000,4.000000000000000,0,0.4,0,0,0.000000000000000,0,81622,81623,1,81622,31246,15511878,11/9/1999 0:00:00,3, , ,0.040000000000000,0.000000000000000,04150101002462,390,39004,0.012472768690500,9.881353543230000,1112.978566150000000,0801UWB5145,0801UWB5145_C,-75.218597399999993,43.923599199999998,6,Lewis,Lake,Centroid,0.012472768364900,0.000004484902077,W04150101002462
5912,W04150101002463,4.239766082000000,0,0,0,0,0,90.350877190000006,0.000000000000000,0.000000000000000,0,0.877192982,0,0,4.532163743000000,0,81433,81434,2,81433,31057,15511892,11/9/1999 0:00:00,3, , ,0.048000000000000,0.000000000000000,04150101002463,390,39004,0.013251474658900,11.941900000000000,1293.751555260000000,0801UWB0440,0801UWB0440_C,-75.143997200000001,43.910499600000001,6,Herkimer,Lake,Centroid,0.013251473766300,0.000005419134463,W04150101002463
5913,W04150101002464,6.904357668000000,0,0,0,0,0,34.861346920000003,40.860215050000001,8.036219580999999,0,0.509337861,0,0,8.205998868000000,0.622524052,80710,80711,1,80710,30334,15509640,11/9/1999 0:00:00,3,949218,East Pond,0.125000000000000,0.000000000000000,04150101002464,390,39004,0.024391367256100,30.958700000000000,2162.402764689999900,0801EAS0571,0801EAS0571_C,-74.862999000000002,43.863998400000000,6,Herkimer,Lake,Centroid,0.024391366708200,0.000014037666181,W04150101002464
5914,W04150101002465,1.745635910000000,0,0,0,0,0,82.682183429999995,3.408146301000000,4.100858964000000,0.027708507,0.027708507,0,0,7.065669160000000,0.942089221,81273,81274,1,81273,30897,15511896,11/9/1999 0:00:00,3, , ,0.094000000000000,0.000000000000000,04150101002465,390,39004,0.016747814153200,23.089300000000001,1642.758020629999900,0801UWB0457,0801UWB0457_C,-75.129302999999993,43.910400400000000,6,Herkimer,Lake,Centroid,0.016747813350200,0.000010477320170,W04150101002465
5915,W04150101002466,17.489177489999999,0,0,0,0,0,17.316017320000000,36.536796539999997,24.329004330000000,0,0.692640693,0,0,3.636363636000000,0,81230,81231,1,81230,30854,15509688,11/9/1999 0:00:00,3,960379,Pigeon Lake,0.173000000000000,0.000000000000000,04150101002466,390,39004,0.031025079995300,42.721100000000000,2826.476338290000100,0801PIG0779,0801PIG0779_C,-74.760597200000007,43.846599599999998,5,Hamilton,Lake,Centroid,0.031025079063500,0.000019365673118,W04150101002466
5916,W04150101002467,15.109343940000000,0,0,0,0,0,23.558648110000000,41.351888670000001,16.699801189999999,0.596421471,0.497017893,0,0,1.888667992000000,0.298210736,80716,80717,1,80716,30340,15509666,11/9/1999 0:00:00,3, , ,0.124000000000000,0.000000000000000,04150101002467,390,39004,0.024750699924200,30.656600000000001,2190.250895719999800,0801GUL0758,0801GUL0758_C,-74.820396400000007,43.856700900000000,5,Hamilton,Lake,Centroid,0.024750699883900,0.000013898976452,W04150101002467
5917,W04150101002468,1.918545944000000,0,0,0,0,0,78.138673850000004,5.974419387000000,4.190508246000000,0.067317402,0.033658701,0,0,8.818579603000000,0.85829687,81275,81276,1,81275,30899,15511902,11/9/1999 0:00:00,3, , ,0.081000000000000,0.000000000000000,04150101002468,390,39004,0.016825201910900,19.996800000000000,1582.282766920000100,0801UWB0456,0801UWB0456_C,-75.132598900000005,43.902698500000000,6,Herkimer,Lake,Centroid,0.016825201335700,0.000009072825870,W04150101002468
5918,W04150101002469,17.235494880000001,0,0,0,0,0,31.740614330000000,36.518771330000000,9.897610922000000,0,0.341296928,0,0,4.266211604000000,0,80715,80716,1,80715,30339,15509664,11/9/1999 0:00:00,3,956987,Merriam Lake,0.079000000000000,0.000000000000000,04150101002469,390,39004,0.016882258680600,19.538499999999999,1489.497477200000000,0801MER0756,0801MER0756_C,-74.846198999999999,43.857601199999998,6,Herkimer,Lake,Centroid,0.016882259227400,0.000008858448206,W04150101002469
5919,W04150101002470,0.000000000000000,0,0,0,0,0,92.249368160000003,0.000000000000000,1.263689975000000,0.084245998,0,0,0,5.728727885000000,0.673967987,81276,81277,1,81276,30900,15511906,11/9/1999 0:00:00,3, , ,0.044000000000000,0.000000000000000,04150101002470,390,39004,0.012311554359600,10.858200000000000,1086.728460660000100,0801UWB5178,0801UWB5178_C,-75.121902500000004,43.900600400000002,6,Herkimer,Lake,Centroid,0.012311555127700,0.000004926413140,W04150101002470
5920,W04150101002471,7.923989920000000,0.625760232,0.010793741,0.002490863,0.000415144,0.676961313,52.817374049999998,13.910503280000000,10.765649890000001,1.347418704,0.363666053,0.00636554,0,11.181347310000000,0.367263966,81265,81266,2,81265,30889,15511872,11/9/1999 0:00:00,3,965625,Soft Maple Reservoir,1.195000000000000,0.000000000000000,04150101002471,390,39004,0.144781061326000,294.947999999999980,13407.657307400001000,0801SOF0434,0801SOF0434_C,-75.219299300000003,43.913898500000002,6,Lewis,Lake,Centroid,0.144781065378000,0.000133853888440,W04150101002471
5921,W04150101002472,25.925925929999998,0,0,0,0,0,68.888888890000004,0.000000000000000,2.962962963000000,0.740740741,0,0,0,1.481481481000000,0,81274,81275,1,81274,30898,15511900,11/9/1999 0:00:00,3, , ,0.036000000000000,0.000000000000000,04150101002472,390,39004,0.008336774687140,8.783205647380001,778.346506704000030,0801IKE0438,0801IKE0438_C,-75.144203200000007,43.903400400000002,6,Herkimer,Lake,Centroid,0.008336775103590,0.000003985185374,W04150101002472
5922,W04150101002474,7.925797862000000,0.726226875,0.011472357,0.00253459,0.000400198,0.652590351,53.151696569999999,13.888622090000000,10.533624680000001,1.323189635,0.430079986,0.04522243,0.012272754,10.941026750000001,0.355242867,82159,82160,3,82159,31783,15511860,3/6/2009 0:00:00,3,949569,Elmer Falls Pond,0.573000000000000,0.000000000000000,04150101002474,390,39004,0.098121422385500,141.489000000000000,8789.858644340000000,0801ELM0425,0801ELM0425_C,-75.283897400000001,43.923900600000003,6,Lewis,Lake,Centroid,0.098121421024300,0.000064222423938,W04150101002474
5923,W04150101002475,1.743385839000000,0,0,0,0,0,76.647805469999994,6.453586175000000,4.694907478000000,0.061171433,0.030585716,0.015292858,0,9.221593516000000,1.131671509,81277,81278,0,81277,30901,15511912,11/9/1999 0:00:00,3, , ,0.051000000000000,0.000000000000000,04150101002475,390,39004,0.009472605030970,12.621900000000000,934.001742956000040, , ,0.000000000000000,0.000000000000000,0, , , ,0.009472606263890,0.000005726202191,W04150101002475
